"reserve","station","met_stn","latitude","do_pct_trend","domgl_trend","temp_trend","spcond_trend","turb_trend","do_proportion_below2_trend","chla_trend","no23f_mdl_trend","nh4f_mdl_trend","po4f_mdl_trend","temp_median","spcond_median","domgl_median","dopct_median","turb_median","chla_median","nh4f_median","no23f_median","po4f_median","dailyPAR_trend","precp_trend","precp_median","dailyPAR_median","StationName","Ecoregion","NERR_BioRegion","EPAIII_Code","EPAIII_Name","EPAIV_Code","EPAIV_Name","AquaticSystem","AquaticSubsystem","WaterColumn","SalinityRegime","Salinity Class","TempRegime","TidalRegime","ResidualCurrentType","TidalFlowType","PrimaryWaterSource","BioticSetting","BioticClass","BioticSubclass","Dev_TotalArea","Ag_TotalArea","VegUplnd_TotalArea","WetlndPalust_TotalArea","WetlndEst_TotalArea","Bare_TotalArea","Water_TotalArea","Dev_pctTotal","Ag_pctTotal","VegUplnd_pctTotal","WetlndPalust_pctTotal","WetlndEst_pctTotal","Bare_pctTotal","Water_pctTotal","Dev_pctLand","Ag_pctLand","VegUplnd_pctLand","WetlndPalust_pctLand","WetlndEst_pctLand","Bare_pctLand","DominantLandCover","Imp_total_acres","Imp_pctLand","cluster"
"rkb","rkbmb","rkbuhmet",25.9343,-0.158154992838486,-0.0145826711688846,0.0456613212179435,-0.0490064898401141,-0.0940264745572135,0.0210566443469529,0.00498872206254403,-0.0607374498465778,0.0275365155257317,0.0147604031529082,26.9,50.5925,4.4,66.6,10,3.445,0.038,0.015,0.025,-129.700423526329,0.0423810823211869,75,35313.9,"Middle Blackwater River","Floridian","West Indian",76,"Southern Florida Coastal Plain","76d","Southern Coast and Islands","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Very Warm Water","Moderately Tidal","Well-mixed Domain","Semi-diurnal Tidal Flow","Local Estuary Exchange","Open Water","Open Water","Open Water",9200.11351942477,2386.76022507415,889.366563646346,15064.0765272305,14058.627004754,342.75423677538,6787.47980081479,18.8800918055941,4.8980104508708,1.82512121562589,30.9138737473306,28.8505318928886,0.703386044466993,13.928984843223,21.9354817312243,5.69066188187644,2.1204829666543,35.9167063279334,33.5194511652242,0.817215927087402,"palustrine wetlands",3487.40205824623,8.31488046061381,"D"
"sap","sapca","sapmlmet",31.4437,0.474322730783871,0.0295399505524908,0.0547386651413473,-0.154252282254751,0.528341460299647,-0.0375473686280422,-0.00995750804340308,0.0275522774822582,-0.0489699041289501,-0.0475301918679255,22.5,48.6475,6.5,88.25,16,8.66,0.04695,0.00275,0.05955,384.718205617419,-0.0121008246284631,63.6,33420.4,"Cabretta Creek","Carolinian","Carolinian",75,"Southern Coastal Plain","75j","Sea Islands/Coastal Marsh","Estuarine","Estuarine Coastal","Lower Water Column","Euhaline Water","high salinity","Warm Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",178.401910983955,12.867194359448,4186.4286253539,1564.78993891687,9172.70987307456,377.25222813852,2766.37723488168,0.977072135730155,0.07047108971143,22.9282451936531,8.57004635855092,50.2371256938168,2.0661361653767,15.1509033631609,1.1515409997965,0.0830546140202905,27.0223798513588,10.100338952613,59.2076140879091,2.43507149430232,"estuarine wetlands",56.0309142280465,0.361665940873692,"D"
"sap","sapdc","sapmlmet",31.3896,-0.0373889033316529,-0.0134540821609144,0.0796332693933178,-0.191995277977746,0.481712878521171,0.038700101412992,0.0174211031298809,0.00482572733438481,-0.049487018508943,-0.0167629387547744,22.6,42.4,4.9,65.925,16,4.0225,0.238675,0.0175,0.23055,384.718205617419,-0.0121008246284631,63.6,33420.4,"Dean Creek","Carolinian","Carolinian",75,"Southern Coastal Plain","75j","Sea Islands/Coastal Marsh","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Warm Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",178.401910983955,12.867194359448,4186.4286253539,1564.78993891687,9172.70987307456,377.25222813852,2766.37723488168,0.977072135730155,0.07047108971143,22.9282451936531,8.57004635855092,50.2371256938168,2.0661361653767,15.1509033631609,1.1515409997965,0.0830546140202905,27.0223798513588,10.100338952613,59.2076140879091,2.43507149430232,"estuarine wetlands",56.0309142280465,0.361665940873692,"D"
"sap","saphd","sapmlmet",31.4786,-0.292166449350623,-0.0340283730336285,0.0542575831042805,-0.0893610782012213,-0.249971703652642,-0.0202741437359954,0.0123214200257461,0.0122385382157264,-0.0621235337067416,-0.0492605619596633,22.8,40.02,5.3,69.1,7,4.93333333333333,0.0356,0.00275,0.0324,384.718205617419,-0.0121008246284631,63.6,33420.4,"Hunt Dock","Carolinian","Carolinian",75,"Southern Coastal Plain","75j","Sea Islands/Coastal Marsh","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Warm Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",178.401910983955,12.867194359448,4186.4286253539,1564.78993891687,9172.70987307456,377.25222813852,2766.37723488168,0.977072135730155,0.07047108971143,22.9282451936531,8.57004635855092,50.2371256938168,2.0661361653767,15.1509033631609,1.1515409997965,0.0830546140202905,27.0223798513588,10.100338952613,59.2076140879091,2.43507149430232,"estuarine wetlands",56.0309142280465,0.361665940873692,"D"
"sap","sapld","sapmlmet",31.417942,-0.145749265984154,-0.0192194081106809,0.0604279341792729,-0.0974030264267032,0.00138992466320078,-0.0222512651739521,0.0103294187328606,-0.0117864733474454,-0.0433512423230098,-0.047317769266954,21.95,42.0575,6.1,83.2,25,9.4875,0.037,0.0145,0.0293333333333333,384.718205617419,-0.0121008246284631,63.6,33420.4,"Lower Duplin","Carolinian","Carolinian",75,"Southern Coastal Plain","75j","Sea Islands/Coastal Marsh","Estuarine","Estuarine Coastal","Upper Water Column","Upper Polyhaline Water","high salinity","Warm Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",178.401910983955,12.867194359448,4186.4286253539,1564.78993891687,9172.70987307456,377.25222813852,2766.37723488168,0.977072135730155,0.07047108971143,22.9282451936531,8.57004635855092,50.2371256938168,2.0661361653767,15.1509033631609,1.1515409997965,0.0830546140202905,27.0223798513588,10.100338952613,59.2076140879091,2.43507149430232,"estuarine wetlands",56.0309142280465,0.361665940873692,"D"
"sfb","sfbcc","sfbrrmet",38.0012,0.063777593566814,-0.0165843990556929,0.0540549362177837,0.323682681118105,0.64571142728716,0.021059481258098,-0.00144461370132317,-0.00953128172395624,0.0694495355963266,0.00363168714758505,16.35,37.03,7.8,91.35,43.5,6.2,0.04745,0.229825,0.093075,813.433438896992,-0.0287910547116361,8,35265.25,"China Camp","Northern Californian","Californian",6,"Central California Foothills and Coastal Mountains","6o","Marin Hills","Estuarine","Estuarine Coastal","Lower Water Column","Lower Polyhaline Water","brackish","Moderate Water","Moderately Tidal","Well Mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Faunal Bed","Inferred Fauna",4984.12512323765,5065.15367150135,6060.58764811191,3140.98647175035,6284.26817275808,750.400864563075,6313.27152436892,15.2892932275624,15.5378562558923,18.5914477249586,9.63528442865454,19.2776096984342,2.30192833703748,19.3665803274605,18.9614843195957,19.2697473566086,23.05675215123,11.9494924905634,23.9077168954542,2.85480678654811,"estuarine wetlands",2305.35251189319,8.77042699060646,"A"
"sfb","sfbgc","sfbrrmet",38.0159,0.132041513020099,-0.0144428660395979,0.0487654803102042,0.491703110711165,-1.27940225794084,0.0829988219455212,-0.00596859642537617,-0.0673036333798089,0.0123245127070385,0.0192237506811532,16.9,34.65,7.1,79.5,39,5.2,0.07235,0.1414,0.1209,813.433438896992,-0.0287910547116361,8,35265.25,"Gallinas Creek","Northern Californian","Californian",6,"Central California Foothills and Coastal Mountains","6p","Bay Flats","Estuarine","Estuarine Coastal","Lower Water Column","Lower Polyhaline Water","brackish","Moderate Water","Moderately Tidal","Well Mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",4984.12512323765,5065.15367150135,6060.58764811191,3140.98647175035,6284.26817275808,750.400864563075,6313.27152436892,15.2892932275624,15.5378562558923,18.5914477249586,9.63528442865454,19.2776096984342,2.30192833703748,19.3665803274605,18.9614843195957,19.2697473566086,23.05675215123,11.9494924905634,23.9077168954542,2.85480678654811,"estuarine wetlands",2305.35251189319,8.77042699060646,"D"
"sfb","sfbsm","sfbrrmet",38.1841,0.122445759473984,0.00423411303522993,0.0493609661156517,0.020201539359019,-1.18140446578226,-0.00606054084746867,-0.0424204694450423,-0.010714098110555,0.0295344512762471,-0.0069142258217482,17.2,7.2,7.5,79.4,35,3.725,0.05315,0.483575,0.0726375,813.433438896992,-0.0287910547116361,8,35265.25,"Second Mallard","Northern Californian","Californian",7,"Central California Valley","7j","Delta","Estuarine","Estuarine Coastal","Lower Water Column","Oligohaline Water","brackish","Moderate Water","Moderately Tidal","Well Mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",10453.586907238,5478.08628183976,34804.6479039097,3706.30839474314,16083.0192157209,258.456725620364,2181.65019174463,14.3267027365035,7.50774967685925,47.6999759788416,5.07951759453275,22.0418730387718,0.354216472400416,2.98996450209066,14.7682687290763,7.73914743802053,49.1701458864733,5.23607435917516,22.7212297425114,0.365133844743361,"vegetated uplands",4858.4400519041,6.86374437093427,"A"
"sos","sosch","soscmmet",43.3377,-0.113293352663651,-0.0135437479015242,0.0140989838003954,0.000889373216105971,-0.0275530119180194,-0.00302827841885368,0.0261925026192847,0.00261028109045724,-0.0108140538117868,-0.00615084124015557,12,47.115,8.8,97.4,3,2.145,0.0313333333333333,0.122358333333333,0.0318833333333333,-4.49114155846935,-0.03982339878566,100.85,23321.9,"Charleston Bridge","Oregon, Washington, Vancouver Coast and Shelf","Columbian",1,"Coast Range","1a","Coastal Lowlands","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Cool Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Ocean Exchange","Benthic/Attached Biota","Aquatic Vegetation Bed","Submerged Aquatic Vascular Vegetation",151.866677053839,171.238013583852,4056.29608131883,1359.19303877108,291.494116543673,23.1609498470519,205.66645254549,2.42640567981603,2.73590557731749,64.8082913359479,21.7161116132895,4.65726249981607,0.370047342504886,3.28597595130812,2.50884574774226,2.82886127862911,67.0102314255059,22.4539427729284,4.81549862662246,0.382620148571816,"vegetated uplands",89.6337843392447,1.48075498230489,"C"
"sos","sosva","soscmmet",43.317217,-0.230647793432381,-0.0243697510345133,0.0210975349949121,-0.0081585709294459,0.0784814373177618,-0.00326919863838954,0.0189463374789499,0.0126146976408367,-0.00413316217880428,0.00115901069477463,12.6,44.25,8.6,94.9,4,2.625,0.03398,0.120733333333333,0.0261666666666667,-4.49114155846935,-0.03982339878566,100.85,23321.9,"Valino Island","Oregon, Washington, Vancouver Coast and Shelf","Columbian",1,"Coast Range","1a","Coastal Lowlands","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Cool Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Aquatic Vegetation Bed","Submerged Aquatic Vascular Vegetation",151.866677053839,171.238013583852,4056.29608131883,1359.19303877108,291.494116543673,23.1609498470519,205.66645254549,2.42640567981603,2.73590557731749,64.8082913359479,21.7161116132895,4.65726249981607,0.370047342504886,3.28597595130812,2.50884574774226,2.82886127862911,67.0102314255059,22.4539427729284,4.81549862662246,0.382620148571816,"vegetated uplands",89.6337843392447,1.48075498230489,"C"
"sos","soswi","soscmmet",43.282417,-0.300164361366131,-0.0445602381568499,0.0297099517472652,0.571427641064231,0.174921281494118,0.00435233556251038,0.0346263120768155,0.00820901025599082,0.00719046614654759,0.0532644436607749,12.45,24.2425,8.55,86.8,7,1.07333333333333,0.0252666666666667,0.209633333333333,0.00824166666666667,-4.49114155846935,-0.03982339878566,100.85,23321.9,"Winchester Arm","Oregon, Washington, Vancouver Coast and Shelf","Columbian",1,"Coast Range","1a","Coastal Lowlands","Estuarine","Estuarine Coastal","Lower Water Column","Mesohaline Water","brackish","Cool Water","Moderately Tidal","Partially Mixed Domain","Mixed Semi-diurnal Tidal Flow","River","Benthic/Attached Biota","Aquatic Vegetation Bed","Submerged Aquatic Vascular Vegetation",151.866677053839,171.238013583852,4056.29608131883,1359.19303877108,291.494116543673,23.1609498470519,205.66645254549,2.42640567981603,2.73590557731749,64.8082913359479,21.7161116132895,4.65726249981607,0.370047342504886,3.28597595130812,2.50884574774226,2.82886127862911,67.0102314255059,22.4539427729284,4.81549862662246,0.382620148571816,"vegetated uplands",89.6337843392447,1.48075498230489,"C"
"tjr","tjrbr","tjrtlmet",32.5593611,-0.930579908592541,-0.0826255365255613,0.0728427732440549,0.0636181788963509,-0.218422659551246,0.0423512545543449,0.0506214815691968,-0.0120912384362969,0.0523984829034636,0.0375001652084892,17.3,50.74,6.8,85.25,3,1.07333333333333,0.10375,0.0208,0.0988,21.5433768711968,0.00755975055073218,4,40574.7,"Boca Rio","Southern California Bight","Californian",85,"Southern California/Northern Baja Coast","85e","Diegan Coastal Terraces","Estuarine","Estuarine Coastal","Lower Water Column","Euhaline Water","high salinity","Moderate Water","Moderately Tidal","Partially Mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Ocean Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",8286.12540549007,517.469870456574,1940.37290940869,361.185623289874,193.21657259762,161.222467703558,21.422139798457,72.1724117041324,4.50717877264218,16.9007087902149,3.14593808686736,1.68292239655672,1.40425274125684,0.186587508329688,72.3073281460599,4.51560432624054,16.932302351275,3.15181898738298,1.68606838955352,1.40687779948815,"developed lands",4574.61015101059,39.9194824049197,"D"
"tjr","tjros","tjrtlmet",32.5683333,-0.653562165708425,-0.057718497930299,0.0854874497497777,-0.00761725744771598,-0.233954288962428,0.0423798451406387,0.0624553112024164,-0.0235297123167014,0.0100839476189953,0.0355837882202114,18.8,50.82,5.2,66.175,5,1.735,0.1139,0.025,0.1615,21.5433768711968,0.00755975055073218,4,40574.7,"Oneonta Slough","Southern California Bight","Californian",85,"Southern California/Northern Baja Coast","85e","Diegan Coastal Terraces","Estuarine","Estuarine Coastal","Lower Water Column","Euhaline Water","high salinity","Moderate Water","Moderately Tidal","Partially Mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Ocean Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",8286.12540549007,517.469870456574,1940.37290940869,361.185623289874,193.21657259762,161.222467703558,21.422139798457,72.1724117041324,4.50717877264218,16.9007087902149,3.14593808686736,1.68292239655672,1.40425274125684,0.186587508329688,72.3073281460599,4.51560432624054,16.932302351275,3.15181898738298,1.68606838955352,1.40687779948815,"developed lands",4574.61015101059,39.9194824049197,"D"
"tjr","tjrpr","tjrtlmet",32.5960833,0.340590213365356,0.0315802105553696,-0.00426737346142073,-0.121354728744579,-0.827578892462634,0.0341787950305132,-0.0236938184227376,-0.0449746716698123,0.0723277575611015,-0.0443905548161436,21.1,53.68,6.25,85.075,9,2.335,0.0263,0.009725,0.03,21.5433768711968,0.00755975055073218,4,40574.7,"Pond Restored","Southern California Bight","Californian",85,"Southern California/Northern Baja Coast","85e","Diegan Coastal Terraces","Estuarine","Estuarine Coastal","Lower Water Column","Euhaline Water","high salinity","Warm Water","Moderately Tidal","Partially Mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Ocean Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",13414.1544483456,10.2242030856455,3971.30304613754,356.247402752012,57.9371508185573,291.772326150976,3491.80878714761,62.1214122133979,0.0473486373578479,18.3912414683625,1.64979401732172,0.26830894502734,1.3512077123521,16.1706870061806,74.1046419144315,0.0564821965812113,21.9389146964839,1.968039529852,0.320065780626309,1.61185588202509,"developed lands",7732.71829581127,42.7183332757095,"D"
"tjr","tjrsb","tjrtlmet",32.601,0.33118121811952,0.0216341395254554,0.0369851779072637,0.0102683682130412,-0.72100746446128,0.000293130103132989,-0.0492534599266343,-0.0923153184985507,0.0190023267134519,-0.034463730745429,21,53.54,6.5,87.9,7,2.125,0.02215,0.010475,0.0403333333333333,21.5433768711968,0.00755975055073218,4,40574.7,"South Bay","Southern California Bight","Californian",85,"Southern California/Northern Baja Coast","85e","Diegan Coastal Terraces","Estuarine","Estuarine Coastal","Lower Water Column","Euhaline Water","high salinity","Warm Water","Moderately Tidal","Partially Mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Ocean Exchange","Benthic/Attached Biota","Mud Flat","Mud Flat",13414.1544483456,10.2242030856455,3971.30304613754,356.247402752012,57.9371508185573,291.772326150976,3491.80878714761,62.1214122133979,0.0473486373578479,18.3912414683625,1.64979401732172,0.26830894502734,1.3512077123521,16.1706870061806,74.1046419144315,0.0564821965812113,21.9389146964839,1.968039529852,0.320065780626309,1.61185588202509,"developed lands",7732.71829581127,42.7183332757095,"D"
"wel","welht","wellfmet",43.298347,-0.417929381355174,-0.071130803370634,0.0629644964058638,0.247398304135795,-0.0237631175031197,0.0155668833888499,-0.0415461828762817,0.0397809325554221,-0.0633889714087479,-0.0113645991967767,12.4,0.2,10.5,100.6,2,0.2,0.0028,0.11125,8e-04,302.233999064988,-0.00377322777289539,83.55,29190.975,"Head of Tide","Gulf of Maine/Bay of Fundy","Acadian",59,"Northeastern Coastal Zone","59f","Gulf of Maine Coastal Lowland","Estuarine","Estuarine Tidal Riverine Coastal","Upper Water Column","Oligohaline Water","brackish","Cool Water","Moderately Tidal","Partially Mixed Domain","Semi-diurnal Tidal Flow","Watershed","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",1922.15018009483,159.622762459384,7178.08609012838,2554.03375175276,474.416933653847,135.557631387225,140.078537513262,15.2989371124661,1.27048272807891,57.1324180690836,20.3282772365132,3.77601860053472,1.07894154118889,1.11492471213457,15.471431930379,1.28480736287088,57.7765834760855,20.5574776348557,3.8185930379709,1.09110655783795,"vegetated uplands",675.296692523166,5.43547893363193,"C"
"wel","welin","wellfmet",43.320089,0.715634261662426,0.0420643576144993,0.0737805564207454,-0.0729851900295223,-0.0293433565117221,-0.0328873186358674,-0.027021410581065,0.080492526256219,-0.111714861454098,-0.0167858795764382,9.3,48.08,9.2,97,3,0.9,0.027,0.034,0.0125,302.233999064988,-0.00377322777289539,83.55,29190.975,"Inlet","Gulf of Maine/Bay of Fundy","Acadian",59,"Northeastern Coastal Zone","59f","Gulf of Maine Coastal Lowland","Estuarine","Estuarine Coastal","Lower Water Column","Euhaline Water","high salinity","Cold Water","macrotidal","Well-mixed Domain","Semi-diurnal Tidal Flow","Local Ocean Exchange","Planktonic Biota","Emergent Wetland","Emergent Tidal Marsh",1922.15018009483,159.622762459384,7178.08609012838,2554.03375175276,474.416933653847,135.557631387225,140.078537513262,15.2989371124661,1.27048272807891,57.1324180690836,20.3282772365132,3.77601860053472,1.07894154118889,1.11492471213457,15.471431930379,1.28480736287088,57.7765834760855,20.5574776348557,3.8185930379709,1.09110655783795,"vegetated uplands",675.296692523166,5.43547893363193,"C"
"wel","wellm","wellfmet",43.340153,-0.102291630178205,-0.0434120935426068,0.0790399303988728,0.590902636717797,0.060468398693513,-0.0014525659170197,-0.0232651574113317,0.0318067567589002,-0.0334180807743592,-0.00202477169072244,12.7,33.24,8.95,98.45,3,0.7,0.018,0.066,0.003,302.233999064988,-0.00377322777289539,83.55,29190.975,"Little River Mouth","Gulf of Maine/Bay of Fundy","Acadian",59,"Northeastern Coastal Zone","59f","Gulf of Maine Coastal Lowland","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Cool Water","Moderately Tidal","Partially Mixed Domain","Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",512.462097516103,176.454443729482,3934.44027311577,1484.94378148353,82.6978059104015,69.0655351293948,7.44210700790131,8.17649147726751,2.81538529829467,62.7752130681982,23.6927379261253,1.31946910511537,1.10196200283997,0.118741122159002,8.1862118771127,2.81873229264962,62.8498416754788,23.7209043941892,1.3210377201284,1.10327204044126,"vegetated uplands",194.393371417643,3.10529370590395,"C"
"wel","welsm","wellfmet",43.344711,-0.234099860412733,-0.0880522003937631,0.0885704315087353,0.720646643598663,0.259366988938222,0.00425335197763754,0.0272058083721462,0.0235961161282695,-0.0163127782655382,0.000723681115972708,13.5,5.75,9.2,95.7,4,0.4,0.0028,0.10555,9e-04,302.233999064988,-0.00377322777289539,83.55,29190.975,"Skinner Mill","Gulf of Maine/Bay of Fundy","Acadian",59,"Northeastern Coastal Zone","59f","Gulf of Maine Coastal Lowland","Estuarine","Estuarine Tidal Riverine Coastal","Upper Water Column","Mesohaline Water","brackish","Cool Water","Moderately Tidal","Partially Mixed Domain","Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",512.462097516103,176.454443729482,3934.44027311577,1484.94378148353,82.6978059104015,69.0655351293948,7.44210700790131,8.17649147726751,2.81538529829467,62.7752130681982,23.6927379261253,1.31946910511537,1.10196200283997,0.118741122159002,8.1862118771127,2.81873229264962,62.8498416754788,23.7209043941892,1.3210377201284,1.10327204044126,"vegetated uplands",194.393371417643,3.10529370590395,"C"
"wkb","wkbfr","wkbshmet",30.4162,0.307841928628878,0.0234944269553991,0.0119243006821947,-0.173510207242666,-0.0832382255545429,-0.0268521084744263,0.0616345603089458,0.0256573433353915,-0.0134367153180673,-0.0359832767129082,23.95,11.97,7.05,83,12,18.2,0.049,0.49,0.001,827.797154327818,0.0448060503368273,107.6,28938.4,"Fish River","Northern Gulf of Mexico","Louisianan",65,"Southeastern Plains","65f","Southern Pine Plains and Hills","Estuarine","Estuarine Coastal","Lower Water Column","Oligohaline Water","brackish","Warm Water","Microtidal","Partially Mixed Domain","Diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Forested Wetland","Non-tidal Forested Wetland",5072.38712130078,17539.307407582,11052.5026403714,5634.50963380585,261.377926501735,263.603603363943,711.729729083228,12.513469365337,43.2690921819316,27.2662850632597,13.9002134508308,0.644813693797097,0.65030439049795,1.7558218543459,12.7371103321613,44.0423982353255,27.7535886379297,14.1486383348057,0.656337816619641,0.661926643158261,"agricultural lands",1506.14970372942,3.78204472458207,"A"
"wkb","wkbmb","wkbshmet",30.3961,0.37972095346388,0.0226422765860435,0.0220360747997406,-0.14357910246816,-0.688538961083288,-0.0161351436929214,0.0296074253937672,0.0489349678113185,-0.0325966512800315,-0.0416204598836287,24.3,15.99,7.8,94.5,15,30.4816666666667,0.0223333333333333,0.142666666666667,0.001,827.797154327818,0.0448060503368273,107.6,28938.4,"Middle Bay","Northern Gulf of Mexico","Louisianan",65,"Southeastern Plains","65f","Southern Pine Plains and Hills",,,,,"no data",,,,,,,,,5072.38712130078,17539.307407582,11052.5026403714,5634.50963380585,261.377926501735,263.603603363943,711.729729083228,12.513469365337,43.2690921819316,27.2662850632597,13.9002134508308,0.644813693797097,0.65030439049795,1.7558218543459,12.7371103321613,44.0423982353255,27.7535886379297,14.1486383348057,0.656337816619641,0.661926643158261,"agricultural lands",1506.14970372942,3.78204472458207,"A"
"wkb","wkbmr","wkbshmet",30.39,0.236747230522474,0.0163293880051777,0.0258795633857778,-0.15018328215265,-0.517216087628523,-0.0308170856097367,0.0441416195592815,0.0121676834839173,-0.0281140632653936,-0.0393597682538721,24.9,15.495,7.3,91.85,17,28.5133333333333,0.0343333333333333,0.3405,0.001,827.797154327818,0.0448060503368273,107.6,28938.4,"Magnolia River","Northern Gulf of Mexico","Louisianan",65,"Southeastern Plains","65f","Southern Pine Plains and Hills",,,,,"no data",,,,,,,,,891.383583301429,4863.93857267954,1177.73082210159,1062.13473007406,54.3204259175339,48.2693669485317,70.8738975799567,10.9122490335909,59.5439606286979,14.4176898319233,13.0025713945359,0.664986461863534,0.590909864959947,0.867632784428536,11.0077559328946,60.0651051731819,14.5438772793258,13.1163733498472,0.67080659984389,0.596081664906644,"agricultural lands",258.780492051301,3.1956977333425,"A"
"wkb","wkbwb","wkbshmet",30.3808,0.208199001252739,0.0110155745278185,0.0261270556741714,-0.226043030660953,-0.326310489702517,-0.0161748099223852,0.0260199777574063,0.0356566999745175,-0.0349559490099227,-0.0496100754615728,24.1,18.13,7.75,96.7,15,29.9033333333333,0.027,0.0703333333333333,0.001,827.797154327818,0.0448060503368273,107.6,28938.4,"Weeks Bay","Northern Gulf of Mexico","Louisianan",65,"Southeastern Plains","65f","Southern Pine Plains and Hills",,,,,"no data",,,,,,,,,5072.38712130078,17539.307407582,11052.5026403714,5634.50963380585,261.377926501735,263.603603363943,711.729729083228,12.513469365337,43.2690921819316,27.2662850632597,13.9002134508308,0.644813693797097,0.65030439049795,1.7558218543459,12.7371103321613,44.0423982353255,27.7535886379297,14.1486383348057,0.656337816619641,0.661926643158261,"agricultural lands",1506.14970372942,3.78204472458207,"A"
"wqb","wqbcr","wqbchmet",41.5798,-0.44069642100407,-0.0595593977676925,0.087015632549741,0.0484351092182089,-0.0204346972327047,0.0140355395622805,0.023674337527249,0.0123095912563544,-0.025592478923325,-0.0293119345035418,16.6,43.355,7.8,93.85,2,14.025,0.022,0.08175,0.009075,198.430124355761,0.0365392557435452,96.6,29020.65,"Childs River","Virginian","Virginian",84,"Atlantic Coastal Pine Barrens","84a","Cape Cod/Long Island","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Cool Water","Moderately Tidal","Salt Wedge Domain","Mixed Semi-diurnal Tidal Flow","River","Benthic/Attached Biota","Aquatic Vegetation Bed","Benthic Macroalgae",17890.1297230019,365.84563422051,20302.6243368168,1625.09187139596,2567.59647012624,1517.14654358421,2251.96767011309,38.4565241442791,0.786419756777447,43.6424092552645,3.49328852035422,5.5192912055423,3.26124983927538,4.84081727850703,40.4128356764388,0.826425505438714,45.8625305589214,3.67099466435961,5.80006158911208,3.42715200572943,"vegetated uplands",6072.87348872431,13.7182928342923,"C"
"wqb","wqbmh","wqbchmet",41.5526,-0.0598975995589465,-0.0173127918047889,0.0671310635587691,0.0086806119054762,0.0699634634868029,0,0.0390556590551961,-0.0214448883766775,-0.0151006855624858,-1.6873454108037e-05,12.9,47.86,8.8,101.2,2,2.4,0.0139,0.007525,0.015,198.430124355761,0.0365392557435452,96.6,29020.65,"Menauhant","Virginian","Virginian",84,"Atlantic Coastal Pine Barrens","84a","Cape Cod/Long Island","Estuarine","Estuarine Coastal","Lower Water Column","Euhaline Water","high salinity","Cool Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Ocean Exchange","Benthic/Attached Biota","Aquatic Vegetation Bed","Benthic Macroalgae",17890.1297230019,365.84563422051,20302.6243368168,1625.09187139596,2567.59647012624,1517.14654358421,2251.96767011309,38.4565241442791,0.786419756777447,43.6424092552645,3.49328852035422,5.5192912055423,3.26124983927538,4.84081727850703,40.4128356764388,0.826425505438714,45.8625305589214,3.67099466435961,5.80006158911208,3.42715200572943,"vegetated uplands",6072.87348872431,13.7182928342923,"C"
