"reserve","station","met_stn","latitude","do_pct_trend","domgl_trend","temp_trend","spcond_trend","turb_trend","chla_trend","po4f_trend","nh4f_trend","no23f_trend","temp_median","spcond_median","domgl_median","dopct_median","turb_median","chla_median","nh4f_median","no23f_median","po4f_median","dailyPAR_trend","precp_trend","precp_median","dailyPAR_median","StationName","Ecoregion","NERR_BioRegion","EPAIII_Code","EPAIII_Name","EPAIV_Code","EPAIV_Name","AquaticSystem","AquaticSubsystem","WaterColumn","SalinityRegime","Salinity Class","TempRegime","TidalRegime","ResidualCurrentType","TidalFlowType","PrimaryWaterSource","BioticSetting","BioticClass","BioticSubclass","Dev_TotalArea","Ag_TotalArea","VegUplnd_TotalArea","WetlndPalust_TotalArea","WetlndEst_TotalArea","Bare_TotalArea","Water_TotalArea","Dev_pctTotal","Ag_pctTotal","VegUplnd_pctTotal","WetlndPalust_pctTotal","WetlndEst_pctTotal","Bare_pctTotal","Water_pctTotal","Dev_pctLand","Ag_pctLand","VegUplnd_pctLand","WetlndPalust_pctLand","WetlndEst_pctLand","Bare_pctLand","DominantLandCover","Imp_total_acres","Imp_pctLand","cluster"
"rkb","rkblh","rkbuhmet",26.02749,0.0977724784676845,0.00346578748254039,0.0535195448599287,-0.176990535590755,-0.209816413611279,0.014938277847201,0.0225081692264027,0.0144052641618571,-0.0488054743762354,27.1,50.53,5.4,81.7,8,4,0.022,0.0065,0.008,-129.700423527604,0.0423810823318414,75,35313.9,"Lower Henderson Creek","Floridian","West Indian",76,"Southern Florida Coastal Plain","76d","Southern Coast and Islands","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Very Warm Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Scrub-Shrub Wetland","Mangrove Shrubland",9200.11351942477,2386.76022507415,889.366563646346,15064.0765272305,14058.627004754,342.75423677538,6787.47980081479,18.8800918055941,4.8980104508708,1.82512121562589,30.9138737473306,28.8505318928886,0.703386044466993,13.928984843223,21.9354817312243,5.69066188187644,2.1204829666543,35.9167063279334,33.5194511652242,0.817215927087402,"palustrine wetlands",3487.40205824623,8.31488046061381,"B"
"rkb","rkbmb","rkbuhmet",25.9343,-0.158154992843304,-0.014582671168652,0.0456613212179421,-0.049006489840114,-0.0940264745572149,0.00670653895749891,0.0148830553775468,0.0232993292083783,-0.057820171073908,26.9,50.5925,4.4,66.6,10,3.445,0.038,0.015,0.025,-129.700423527604,0.0423810823318414,75,35313.9,"Middle Blackwater River","Floridian","West Indian",76,"Southern Florida Coastal Plain","76d","Southern Coast and Islands","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Very Warm Water","Moderately Tidal","Well-mixed Domain","Semi-diurnal Tidal Flow","Local Estuary Exchange","Open Water","Open Water","Open Water",9200.11351942477,2386.76022507415,889.366563646346,15064.0765272305,14058.627004754,342.75423677538,6787.47980081479,18.8800918055941,4.8980104508708,1.82512121562589,30.9138737473306,28.8505318928886,0.703386044466993,13.928984843223,21.9354817312243,5.69066188187644,2.1204829666543,35.9167063279334,33.5194511652242,0.817215927087402,"palustrine wetlands",3487.40205824623,8.31488046061381,"D"
"sap","sapca","sapmlmet",31.4437,0.474322730783861,0.0295399505518787,0.0547386651413473,-0.154252282258322,0.528341460275561,-0.00995966282110328,-0.0474940105785579,-0.04436797184551,0.0268427744636026,22.5,48.6475,6.5,88.25,16,8.66,0.04695,0.00396235236744614,0.05955,384.7182056301,-0.01210082462838,63.6,33420.4,"Cabretta Creek","Carolinian","Carolinian",75,"Southern Coastal Plain","75j","Sea Islands/Coastal Marsh","Estuarine","Estuarine Coastal","Lower Water Column","Euhaline Water","high salinity","Warm Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",178.401910983955,12.867194359448,4186.4286253539,1564.78993891687,9172.70987307456,377.25222813852,2766.37723488168,0.977072135730155,0.07047108971143,22.9282451936531,8.57004635855092,50.2371256938168,2.0661361653767,15.1509033631609,1.1515409997965,0.0830546140202905,27.0223798513588,10.100338952613,59.2076140879091,2.43507149430232,"estuarine wetlands",56.0309142280465,0.361665940873692,"D"
"sap","sapdc","sapmlmet",31.3896,-0.0373889033316646,-0.0134540821611931,0.0796332693911394,-0.191995277970626,0.481712878535448,0.0195425855923283,-0.0167669631306289,-0.0483056377068597,0.000208399846932305,22.6,42.4,4.9,65.925,16,4.0225,0.238675,0.0175,0.23055,384.7182056301,-0.01210082462838,63.6,33420.4,"Dean Creek","Carolinian","Carolinian",75,"Southern Coastal Plain","75j","Sea Islands/Coastal Marsh","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Warm Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",178.401910983955,12.867194359448,4186.4286253539,1564.78993891687,9172.70987307456,377.25222813852,2766.37723488168,0.977072135730155,0.07047108971143,22.9282451936531,8.57004635855092,50.2371256938168,2.0661361653767,15.1509033631609,1.1515409997965,0.0830546140202905,27.0223798513588,10.100338952613,59.2076140879091,2.43507149430232,"estuarine wetlands",56.0309142280465,0.361665940873692,"D"
"sap","saphd","sapmlmet",31.4786,-0.292166449350605,-0.0340283730345662,0.0542575831042788,-0.0893610782005672,-0.249971703652643,0.0120974257450008,-0.0454929538306317,-0.0515979676006235,0.00434982432321147,22.8,40.02,5.3,69.1,7,4.93333333333333,0.0356,0.00479347777068261,0.0324,384.7182056301,-0.01210082462838,63.6,33420.4,"Hunt Dock","Carolinian","Carolinian",75,"Southern Coastal Plain","75j","Sea Islands/Coastal Marsh","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Warm Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",178.401910983955,12.867194359448,4186.4286253539,1564.78993891687,9172.70987307456,377.25222813852,2766.37723488168,0.977072135730155,0.07047108971143,22.9282451936531,8.57004635855092,50.2371256938168,2.0661361653767,15.1509033631609,1.1515409997965,0.0830546140202905,27.0223798513588,10.100338952613,59.2076140879091,2.43507149430232,"estuarine wetlands",56.0309142280465,0.361665940873692,"D"
"sap","sapld","sapmlmet",31.417942,-0.145749265984154,-0.0192194081106255,0.0604279341783244,-0.0974030264258264,0.00138992466320078,0.00880525199402207,-0.0443555651966861,-0.0380367940196322,-0.0155007226925604,21.95,42.0575,6.1,83.2,25,9.4875,0.037,0.0145,0.0293333333333333,384.7182056301,-0.01210082462838,63.6,33420.4,"Lower Duplin","Carolinian","Carolinian",75,"Southern Coastal Plain","75j","Sea Islands/Coastal Marsh","Estuarine","Estuarine Coastal","Upper Water Column","Upper Polyhaline Water","high salinity","Warm Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",178.401910983955,12.867194359448,4186.4286253539,1564.78993891687,9172.70987307456,377.25222813852,2766.37723488168,0.977072135730155,0.07047108971143,22.9282451936531,8.57004635855092,50.2371256938168,2.0661361653767,15.1509033631609,1.1515409997965,0.0830546140202905,27.0223798513588,10.100338952613,59.2076140879091,2.43507149430232,"estuarine wetlands",56.0309142280465,0.361665940873692,"D"
"sfb","sfbcc","sfbrrmet",38.0012,0.0637775935668207,-0.0165843990556928,0.0540549362177855,0.323682681118105,0.645711427254327,0.0035254820063616,0.00363165081559137,0.069329016638901,-0.010024641933572,16.35,37.03,7.8,91.35,43.5,6.2,0.04745,0.229825,0.093075,813.433438912788,-0.028791054710224,8,35265.25,"China Camp","Northern Californian","Californian",6,"Central California Foothills and Coastal Mountains","6o","Marin Hills","Estuarine","Estuarine Coastal","Lower Water Column","Lower Polyhaline Water","brackish","Moderate Water","Moderately Tidal","Well Mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Faunal Bed","Inferred Fauna",4984.12512323765,5065.15367150135,6060.58764811191,3140.98647175035,6284.26817275808,750.400864563075,6313.27152436892,15.2892932275624,15.5378562558923,18.5914477249586,9.63528442865454,19.2776096984342,2.30192833703748,19.3665803274605,18.9614843195957,19.2697473566086,23.05675215123,11.9494924905634,23.9077168954542,2.85480678654811,"estuarine wetlands",2305.35251189319,8.77042699060646,"A"
"sfb","sfbgc","sfbrrmet",38.0159,0.132041513022364,-0.0144428660388616,0.0487654803109465,0.49170311071117,-1.27940225791537,-0.00786444570603831,0.0151908099315451,0.0153391361374636,-0.064780573568374,16.9,34.65,7.1,79.5,39,5.2,0.07235,0.1414,0.1209,813.433438912788,-0.028791054710224,8,35265.25,"Gallinas Creek","Northern Californian","Californian",6,"Central California Foothills and Coastal Mountains","6p","Bay Flats","Estuarine","Estuarine Coastal","Lower Water Column","Lower Polyhaline Water","brackish","Moderate Water","Moderately Tidal","Well Mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",4984.12512323765,5065.15367150135,6060.58764811191,3140.98647175035,6284.26817275808,750.400864563075,6313.27152436892,15.2892932275624,15.5378562558923,18.5914477249586,9.63528442865454,19.2776096984342,2.30192833703748,19.3665803274605,18.9614843195957,19.2697473566086,23.05675215123,11.9494924905634,23.9077168954542,2.85480678654811,"estuarine wetlands",2305.35251189319,8.77042699060646,"D"
"sfb","sfbsm","sfbrrmet",38.1841,0.122445759473976,0.00423411303530041,0.0493609661156498,0.020201539359017,-1.18140446581269,-0.0423262979612586,-0.00691354758579391,0.0285763766379457,-0.0106058984097405,17.2,7.2,7.5,79.4,35,3.725,0.05315,0.483575,0.0726375,813.433438912788,-0.028791054710224,8,35265.25,"Second Mallard","Northern Californian","Californian",7,"Central California Valley","7j","Delta","Estuarine","Estuarine Coastal","Lower Water Column","Oligohaline Water","brackish","Moderate Water","Moderately Tidal","Well Mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",10453.586907238,5478.08628183976,34804.6479039097,3706.30839474314,16083.0192157209,258.456725620364,2181.65019174463,14.3267027365035,7.50774967685925,47.6999759788416,5.07951759453275,22.0418730387718,0.354216472400416,2.98996450209066,14.7682687290763,7.73914743802053,49.1701458864733,5.23607435917516,22.7212297425114,0.365133844743361,"vegetated uplands",4858.4400519041,6.86374437093427,"A"
"sos","sosch","soscmmet",43.3377,-0.11329335266366,-0.0135437479015239,0.0140989838003956,0.000889373216112725,-0.0275530119180194,0.027674705084395,-0.00522588736033034,-0.0128126386617655,0.00364106397244011,12,47.115,8.8,97.4,3,2.145,0.0313333333333333,0.122358333333333,0.0318833333333333,-4.4911415584029,-0.0398233987856587,100.85,23321.9,"Charleston Bridge","Oregon, Washington, Vancouver Coast and Shelf","Columbian",1,"Coast Range","1a","Coastal Lowlands","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Cool Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Ocean Exchange","Benthic/Attached Biota","Aquatic Vegetation Bed","Submerged Aquatic Vascular Vegetation",151.866677053839,171.238013583852,4056.29608131883,1359.19303877108,291.494116543673,23.1609498470519,205.66645254549,2.42640567981603,2.73590557731749,64.8082913359479,21.7161116132895,4.65726249981607,0.370047342504886,3.28597595130812,2.50884574774226,2.82886127862911,67.0102314255059,22.4539427729284,4.81549862662246,0.382620148571816,"vegetated uplands",89.6337843392447,1.48075498230489,"C"
"sos","sosva","soscmmet",43.317217,-0.230647793432377,-0.0243697510359547,0.0210975349946392,-0.00815857092946598,0.0784814373177618,0.0205567270088959,0.00213285767841784,-0.00415565398523626,0.0121004811312277,12.6,44.25,8.6,94.9,4,2.625,0.03398,0.120733333333333,0.0261666666666667,-4.4911415584029,-0.0398233987856587,100.85,23321.9,"Valino Island","Oregon, Washington, Vancouver Coast and Shelf","Columbian",1,"Coast Range","1a","Coastal Lowlands","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Cool Water","Moderately Tidal","Well-mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Aquatic Vegetation Bed","Submerged Aquatic Vascular Vegetation",151.866677053839,171.238013583852,4056.29608131883,1359.19303877108,291.494116543673,23.1609498470519,205.66645254549,2.42640567981603,2.73590557731749,64.8082913359479,21.7161116132895,4.65726249981607,0.370047342504886,3.28597595130812,2.50884574774226,2.82886127862911,67.0102314255059,22.4539427729284,4.81549862662246,0.382620148571816,"vegetated uplands",89.6337843392447,1.48075498230489,"C"
"sos","soswi","soscmmet",43.282417,-0.300164361366124,-0.0445602381568545,0.0297099517464257,0.57142764106424,0.174921281498657,0.0390192270450797,0.0553355526478058,0.00963267447849634,0.00767337431096752,12.45,24.2425,8.55,86.8,7,1.07333333333333,0.0252666666666667,0.209633333333333,0.00824166666666667,-4.4911415584029,-0.0398233987856587,100.85,23321.9,"Winchester Arm","Oregon, Washington, Vancouver Coast and Shelf","Columbian",1,"Coast Range","1a","Coastal Lowlands","Estuarine","Estuarine Coastal","Lower Water Column","Mesohaline Water","brackish","Cool Water","Moderately Tidal","Partially Mixed Domain","Mixed Semi-diurnal Tidal Flow","River","Benthic/Attached Biota","Aquatic Vegetation Bed","Submerged Aquatic Vascular Vegetation",151.866677053839,171.238013583852,4056.29608131883,1359.19303877108,291.494116543673,23.1609498470519,205.66645254549,2.42640567981603,2.73590557731749,64.8082913359479,21.7161116132895,4.65726249981607,0.370047342504886,3.28597595130812,2.50884574774226,2.82886127862911,67.0102314255059,22.4539427729284,4.81549862662246,0.382620148571816,"vegetated uplands",89.6337843392447,1.48075498230489,"C"
"tjr","tjrbr","tjrtlmet",32.5593611,-0.930579908592549,-0.0826255365266892,0.0728427732440549,0.0636181788948391,-0.218422659551248,0.0499175208411529,0.037833673530254,0.0552718302284332,-0.0104657601381905,17.3,50.74,6.8,85.25,3,1.07333333333333,0.10375,0.0208,0.0988,21.5433768711283,0.0075597505508028,4,40574.7,"Boca Rio","Southern California Bight","Californian",85,"Southern California/Northern Baja Coast","85e","Diegan Coastal Terraces","Estuarine","Estuarine Coastal","Lower Water Column","Euhaline Water","high salinity","Moderate Water","Moderately Tidal","Partially Mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Ocean Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",8286.12540549007,517.469870456574,1940.37290940869,361.185623289874,193.21657259762,161.222467703558,21.422139798457,72.1724117041324,4.50717877264218,16.9007087902149,3.14593808686736,1.68292239655672,1.40425274125684,0.186587508329688,72.3073281460599,4.51560432624054,16.932302351275,3.15181898738298,1.68606838955352,1.40687779948815,"developed lands",4574.61015101059,39.9194824049197,"D"
"tjr","tjros","tjrtlmet",32.5683333,-0.653562165726216,-0.0577184979295178,0.0854874497497772,-0.00761725744771511,-0.233954288962557,0.0645537931822549,0.034573164484642,0.00997301627355986,-0.0200195446707575,18.8,50.82,5.2,66.175,5,1.735,0.1139,0.025,0.1615,21.5433768711283,0.0075597505508028,4,40574.7,"Oneonta Slough","Southern California Bight","Californian",85,"Southern California/Northern Baja Coast","85e","Diegan Coastal Terraces","Estuarine","Estuarine Coastal","Lower Water Column","Euhaline Water","high salinity","Moderate Water","Moderately Tidal","Partially Mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Ocean Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",8286.12540549007,517.469870456574,1940.37290940869,361.185623289874,193.21657259762,161.222467703558,21.422139798457,72.1724117041324,4.50717877264218,16.9007087902149,3.14593808686736,1.68292239655672,1.40425274125684,0.186587508329688,72.3073281460599,4.51560432624054,16.932302351275,3.15181898738298,1.68606838955352,1.40687779948815,"developed lands",4574.61015101059,39.9194824049197,"D"
"tjr","tjrpr","tjrtlmet",32.5960833,0.340590213365301,0.0315802105553764,-0.00426737346142073,-0.121354728733499,-0.82757889234738,-0.0241086318240296,-0.0419965128933933,0.0640970321412673,-0.0357218041619144,21.1,53.68,6.25,85.075,9,2.335,0.0263,0.009725,0.03,21.5433768711283,0.0075597505508028,4,40574.7,"Pond Restored","Southern California Bight","Californian",85,"Southern California/Northern Baja Coast","85e","Diegan Coastal Terraces","Estuarine","Estuarine Coastal","Lower Water Column","Euhaline Water","high salinity","Warm Water","Moderately Tidal","Partially Mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Ocean Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",13414.1544483456,10.2242030856455,3971.30304613754,356.247402752012,57.9371508185573,291.772326150976,3491.80878714761,62.1214122133979,0.0473486373578479,18.3912414683625,1.64979401732172,0.26830894502734,1.3512077123521,16.1706870061806,74.1046419144315,0.0564821965812113,21.9389146964839,1.968039529852,0.320065780626309,1.61185588202509,"developed lands",7732.71829581127,42.7183332757095,"D"
"tjr","tjrsb","tjrtlmet",32.601,0.331181218119517,0.0216341395254568,0.0369851779080551,0.0102683682135607,-0.721007464461271,-0.0462154985052803,-0.0335651123934191,0.0168135186968608,-0.087471066655107,21,53.54,6.5,87.9,7,2.125,0.02215,0.010475,0.0403333333333333,21.5433768711283,0.0075597505508028,4,40574.7,"South Bay","Southern California Bight","Californian",85,"Southern California/Northern Baja Coast","85e","Diegan Coastal Terraces","Estuarine","Estuarine Coastal","Lower Water Column","Euhaline Water","high salinity","Warm Water","Moderately Tidal","Partially Mixed Domain","Mixed Semi-diurnal Tidal Flow","Local Ocean Exchange","Benthic/Attached Biota","Mud Flat","Mud Flat",13414.1544483456,10.2242030856455,3971.30304613754,356.247402752012,57.9371508185573,291.772326150976,3491.80878714761,62.1214122133979,0.0473486373578479,18.3912414683625,1.64979401732172,0.26830894502734,1.3512077123521,16.1706870061806,74.1046419144315,0.0564821965812113,21.9389146964839,1.968039529852,0.320065780626309,1.61185588202509,"developed lands",7732.71829581127,42.7183332757095,"D"
"wel","welht","wellfmet",43.298347,-0.417929381363007,-0.0711308033698312,0.0629644964058584,0.247398304135817,-0.0237631175031194,-0.0680807179585073,-0.0636044994453033,-0.106936731560634,0.0366208046426387,12.4,0.2,10.5,100.6,2,0.2,0.00428701783744667,0.11125,0.000487031592432167,302.233999072658,-0.00377322777289519,83.55,29190.975,"Head of Tide","Gulf of Maine/Bay of Fundy","Acadian",59,"Northeastern Coastal Zone","59f","Gulf of Maine Coastal Lowland","Estuarine","Estuarine Tidal Riverine Coastal","Upper Water Column","Oligohaline Water","brackish","Cool Water","Moderately Tidal","Partially Mixed Domain","Semi-diurnal Tidal Flow","Watershed","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",1922.15018009483,159.622762459384,7178.08609012838,2554.03375175276,474.416933653847,135.557631387225,140.078537513262,15.2989371124661,1.27048272807891,57.1324180690836,20.3282772365132,3.77601860053472,1.07894154118889,1.11492471213457,15.471431930379,1.28480736287088,57.7765834760855,20.5574776348557,3.8185930379709,1.09110655783795,"vegetated uplands",675.296692523166,5.43547893363193,"C"
"wel","welin","wellfmet",43.320089,0.71563426166242,0.0420643576122543,0.0737805564208109,-0.0729851900298196,-0.0293433565117216,-0.0295063526555619,-0.0140767239588917,-0.103112913163982,0.0743602546369264,9.3,48.08,9.2,97,3,0.9,0.027,0.034,0.0125,302.233999072658,-0.00377322777289519,83.55,29190.975,"Inlet","Gulf of Maine/Bay of Fundy","Acadian",59,"Northeastern Coastal Zone","59f","Gulf of Maine Coastal Lowland","Estuarine","Estuarine Coastal","Lower Water Column","Euhaline Water","high salinity","Cold Water","macrotidal","Well-mixed Domain","Semi-diurnal Tidal Flow","Local Ocean Exchange","Planktonic Biota","Emergent Wetland","Emergent Tidal Marsh",1922.15018009483,159.622762459384,7178.08609012838,2554.03375175276,474.416933653847,135.557631387225,140.078537513262,15.2989371124661,1.27048272807891,57.1324180690836,20.3282772365132,3.77601860053472,1.07894154118889,1.11492471213457,15.471431930379,1.28480736287088,57.7765834760855,20.5574776348557,3.8185930379709,1.09110655783795,"vegetated uplands",675.296692523166,5.43547893363193,"C"
"wel","wellm","wellfmet",43.340153,-0.102291630178201,-0.0434120935425118,0.0790399304009831,0.590902636732947,0.060468398691157,-0.0270167270363898,-0.00573367848258284,-0.0243003441245752,0.032301778782004,12.7,33.24,8.95,98.45,3,0.7,0.018,0.066,0.003,302.233999072658,-0.00377322777289519,83.55,29190.975,"Little River Mouth","Gulf of Maine/Bay of Fundy","Acadian",59,"Northeastern Coastal Zone","59f","Gulf of Maine Coastal Lowland","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Cool Water","Moderately Tidal","Partially Mixed Domain","Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",512.462097516103,176.454443729482,3934.44027311577,1484.94378148353,82.6978059104015,69.0655351293948,7.44210700790131,8.17649147726751,2.81538529829467,62.7752130681982,23.6927379261253,1.31946910511537,1.10196200283997,0.118741122159002,8.1862118771127,2.81873229264962,62.8498416754788,23.7209043941892,1.3210377201284,1.10327204044126,"vegetated uplands",194.393371417643,3.10529370590395,"C"
"wel","welsm","wellfmet",43.344711,-0.234099860412731,-0.0880522003937623,0.0885704315058174,0.720646643598692,0.259366988938224,0.0233711237906161,-0.0121903914052197,-0.025494928085199,0.0233243746784128,13.5,5.75,9.2,95.7,4,0.4,0.00730974813508213,0.10555,0.000839695178426077,302.233999072658,-0.00377322777289519,83.55,29190.975,"Skinner Mill","Gulf of Maine/Bay of Fundy","Acadian",59,"Northeastern Coastal Zone","59f","Gulf of Maine Coastal Lowland","Estuarine","Estuarine Tidal Riverine Coastal","Upper Water Column","Mesohaline Water","brackish","Cool Water","Moderately Tidal","Partially Mixed Domain","Semi-diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Emergent Wetland","Emergent Tidal Marsh",512.462097516103,176.454443729482,3934.44027311577,1484.94378148353,82.6978059104015,69.0655351293948,7.44210700790131,8.17649147726751,2.81538529829467,62.7752130681982,23.6927379261253,1.31946910511537,1.10196200283997,0.118741122159002,8.1862118771127,2.81873229264962,62.8498416754788,23.7209043941892,1.3210377201284,1.10327204044126,"vegetated uplands",194.393371417643,3.10529370590395,"C"
"wkb","wkbfr","wkbshmet",30.4162,0.307841928628867,0.0234944269558546,0.0119243006815341,-0.17351020723464,-0.0832382255540045,0.065749544604163,-0.0444504925111006,-0.0144337191227207,0.023955082487219,23.95,11.97,7.05,83,12,18.2,0.049,0.49,8.67669042708975e-05,827.797154342092,0.0448060503368289,107.6,28938.4,"Fish River","Northern Gulf of Mexico","Louisianan",65,"Southeastern Plains","65f","Southern Pine Plains and Hills","Estuarine","Estuarine Coastal","Lower Water Column","Oligohaline Water","brackish","Warm Water","Microtidal","Partially Mixed Domain","Diurnal Tidal Flow","Local Estuary Exchange","Benthic/Attached Biota","Forested Wetland","Non-tidal Forested Wetland",5072.38712130078,17539.307407582,11052.5026403714,5634.50963380585,261.377926501735,263.603603363943,711.729729083228,12.513469365337,43.2690921819316,27.2662850632597,13.9002134508308,0.644813693797097,0.65030439049795,1.7558218543459,12.7371103321613,44.0423982353255,27.7535886379297,14.1486383348057,0.656337816619641,0.661926643158261,"agricultural lands",1506.14970372942,3.78204472458207,"A"
"wkb","wkbmb","wkbshmet",30.3961,0.37972095346388,0.0226422765860451,0.0220360747997407,-0.143579102466441,-0.688538961083288,0.0300630871236673,-0.0694074863247757,-0.0373590579273824,0.044981837356606,24.3,15.99,7.8,94.5,15,30.4816666666667,0.0221666666666667,0.142666666666667,0.000149011676996352,827.797154342092,0.0448060503368289,107.6,28938.4,"Middle Bay","Northern Gulf of Mexico","Louisianan",65,"Southeastern Plains","65f","Southern Pine Plains and Hills",,,,,"no data",,,,,,,,,5072.38712130078,17539.307407582,11052.5026403714,5634.50963380585,261.377926501735,263.603603363943,711.729729083228,12.513469365337,43.2690921819316,27.2662850632597,13.9002134508308,0.644813693797097,0.65030439049795,1.7558218543459,12.7371103321613,44.0423982353255,27.7535886379297,14.1486383348057,0.656337816619641,0.661926643158261,"agricultural lands",1506.14970372942,3.78204472458207,"A"
"wkb","wkbmr","wkbshmet",30.39,0.236747230522475,0.0163293880056261,0.0258795633857881,-0.150183282152647,-0.5172160876228,0.045063100521038,-0.0825129313588431,-0.0328121255688715,0.00871924223838989,24.9,15.495,7.3,91.85,17,28.5133333333333,0.0343333333333333,0.3405,4.86413093148016e-05,827.797154342092,0.0448060503368289,107.6,28938.4,"Magnolia River","Northern Gulf of Mexico","Louisianan",65,"Southeastern Plains","65f","Southern Pine Plains and Hills",,,,,"no data",,,,,,,,,891.383583301429,4863.93857267954,1177.73082210159,1062.13473007406,54.3204259175339,48.2693669485317,70.8738975799567,10.9122490335909,59.5439606286979,14.4176898319233,13.0025713945359,0.664986461863534,0.590909864959947,0.867632784428536,11.0077559328946,60.0651051731819,14.5438772793258,13.1163733498472,0.67080659984389,0.596081664906644,"agricultural lands",258.780492051301,3.1956977333425,"A"
"wkb","wkbwb","wkbshmet",30.3808,0.208199001248421,0.0110155745277796,0.0261270556741655,-0.226043030660954,-0.326310489702635,0.027916964072142,-0.129166531482263,-0.0361371717252904,0.0360159536232118,24.1,18.13,7.75,96.7,15,29.9033333333333,0.027,0.0703333333333333,0.000195432180437674,827.797154342092,0.0448060503368289,107.6,28938.4,"Weeks Bay","Northern Gulf of Mexico","Louisianan",65,"Southeastern Plains","65f","Southern Pine Plains and Hills",,,,,"no data",,,,,,,,,5072.38712130078,17539.307407582,11052.5026403714,5634.50963380585,261.377926501735,263.603603363943,711.729729083228,12.513469365337,43.2690921819316,27.2662850632597,13.9002134508308,0.644813693797097,0.65030439049795,1.7558218543459,12.7371103321613,44.0423982353255,27.7535886379297,14.1486383348057,0.656337816619641,0.661926643158261,"agricultural lands",1506.14970372942,3.78204472458207,"A"
"wqb","wqbcr","wqbchmet",41.5798,-0.440696421004165,-0.0595593977676962,0.0870156325497433,0.0484351092182104,-0.0204346972332826,0.0258202732894742,-0.0310314497323942,-0.0270376905919977,0.0122135679754763,16.6,43.355,7.8,93.85,2,14.025,0.022,0.08125,0.009075,198.430124355777,0.0365392557435451,96.6,29020.65,"Childs River","Virginian","Virginian",84,"Atlantic Coastal Pine Barrens","84a","Cape Cod/Long Island","Estuarine","Estuarine Coastal","Lower Water Column","Upper Polyhaline Water","high salinity","Cool Water","Moderately Tidal","Salt Wedge Domain","Mixed Semi-diurnal Tidal Flow","River","Benthic/Attached Biota","Aquatic Vegetation Bed","Benthic Macroalgae",17890.1297230019,365.84563422051,20302.6243368168,1625.09187139596,2567.59647012624,1517.14654358421,2251.96767011309,38.4565241442791,0.786419756777447,43.6424092552645,3.49328852035422,5.5192912055423,3.26124983927538,4.84081727850703,40.4128356764388,0.826425505438714,45.8625305589214,3.67099466435961,5.80006158911208,3.42715200572943,"vegetated uplands",6072.87348872431,13.7182928342923,"C"
