"","station","parameter","Slope","std.error","conf.low","conf.high","statistic","p.value","Intercept","Seas_edf","Seas_ref.df","Seas_stat","Seas_p.val","R2_adj","Dev_expl","model_error","ar1_start","threshold","model_refit","ar1_end","ts_start","ts_end","ts_length","n_points","Fall_estimate","Winter_estimate","Spring_estimate","Summer_estimate","Fall_p.value","Winter_p.value","Spring_p.value","Summer_p.value","Fall_std.error","Winter_std.error","Spring_std.error","Summer_std.error","sig_trend","sig_seasonality","sig_autocorr"
"1049","elknmnut","no23f",0.0288620555269859,0.0120748008618616,0.00519588071724394,0.0525282303367278,2.3902717615946,0.0176658876862732,-60.9068890647092,4.58405978680679,10,11.2913919618054,0,0.408065463228919,0.38108870469703,FALSE,0.133,0.129236197996471,TRUE,0.0071,2002.53424657534,2022.87123287671,20.33698630137,230,0.0295705978945864,0.0373236135966212,0.0207347331787723,0.0171801347229746,0.0471699358237177,0.0919699861408804,0.453162492289954,0.508696475949424,0.0148987441268776,0.0221492461663615,0.0276406679434202,0.0259962877958322,"yes","yes","yes"
"1050","elksmnut","no23f",0.00954420932462838,0.00955717405410856,-0.00918750761540505,0.0282759262646618,0.998643455753053,0.319049389036518,-21.5573120479363,5.91022978354802,10,14.5759952961502,0,0.394816740306159,0.390247726677647,FALSE,0.1273,0.128956162568823,FALSE,0.1273,2002.53424657534,2022.87123287671,20.33698630137,231,0.0366996643293668,-0.0122460490128563,-0.0131230483861218,0.0160746934941471,0.0337013783129319,0.567473450053362,0.611754543486854,0.32980343879366,0.0172815993611419,0.021417547938246,0.0258546289038534,0.0164951571240478,"no","yes","no"
"1051","elkvmnut","no23f",0.0279853348395284,0.00965674961183183,0.00905845339261682,0.0469122162864399,2.89800771112876,0.00414238309267083,-58.2363659066596,4.96981188147582,10,6.91488526225378,0,0.25485500386597,0.269874010563975,FALSE,0.0255,0.131248896142172,FALSE,0.0255,2002.53424657534,2022.87123287671,20.33698630137,223,0.0369392230326227,0.0227186544458966,0.020860897785646,0.0266332473346362,0.0544805042687536,0.308519658056401,0.282093718280397,0.141546078035158,0.0192092004871936,0.0223096482470525,0.0193941588755938,0.0181171419543971,"yes","yes","no"
"1052","gndbcnut","no23f",-0.0914213154496237,0.0235916599716577,-0.137660119329588,-0.0451825115696594,-3.87515399761842,0.000154122367004086,179.063004347688,3.76965837447468e-06,10,2.28734554017684e-07,0.578267616518299,0.204551153243678,0.0907910923188656,FALSE,0.3521,0.152582989255904,TRUE,0.082,2005.2,2022.95342465753,17.7534246575342,165,0.00209594261811152,-0.21714564421487,-0.0491263870106631,-0.131808155006224,0.956714155115494,4.37271087493735e-05,0.160988719562414,0.0109406203979041,0.0386153834627783,0.0531327759519201,0.0350463683774695,0.051799374325033,"yes","no","yes"
"1053","gndbhnut","no23f",-0.0695030068662041,0.0197940196704804,-0.108298572529623,-0.0307074412027851,-3.51131341805508,0.000581388468603307,134.843616115171,2.45230534568732e-06,10,8.50489348106102e-08,0.754927801875532,0.259658976819788,0.0704500286465395,FALSE,0.1652,0.15494875807614,TRUE,0.0074,2005.2,2022.95342465753,17.7534246575342,160,-0.0418412708098723,-0.10186253565028,-0.0298122823364693,-0.105309409534502,0.248071575121401,0.0103696343048246,0.341653149361915,0.0407059844196443,0.0362247646593638,0.0397395500158787,0.0313515188704486,0.0514579876935284,"yes","no","yes"
"1054","gndblnut","no23f",-0.161337759177395,0.0355688351882775,-0.23105139511846,-0.0916241232363304,-4.5359303537319,1.11117484236675e-05,318.877276734014,1.95757190129584e-06,10,1.89060472602262e-08,0.972111374766249,-0.135992000557122,0.214038629958361,FALSE,0.2415,0.153047474315901,TRUE,-0.106,2005.2,2022.95342465753,17.7534246575342,164,-0.11468916194788,-0.589919939594933,-0.0832243334607956,-0.315384734575215,0.177553555293715,0.0196540040637346,0.0710986670966998,0.00497392582121343,0.0850604100945487,0.252871051608589,0.0461115790835563,0.11228780570127,"yes","no","yes"
"1055","gndpcnut","no23f",-0.129602880558839,0.0374500937910088,-0.203003715606863,-0.0562020455108144,-3.46068240261535,0.000697348769002415,255.030493974026,6.98479353366797e-06,10,5.74186861102561e-07,0.45047953764758,0.074393791070495,0.108914882606569,FALSE,0.2338,0.156922707184431,TRUE,-0.1108,2005.61917808219,2022.95342465753,17.3342465753424,156,-0.0366143385459079,-0.178361823368473,-0.17162767251584,-0.222661703776892,0.361447191157965,0.0169231515708915,0.04331243078329,0.114681608924062,0.040120424136614,0.0746792129332602,0.0849354111225439,0.141148888108926,"yes","no","yes"
"1056","grbgbnut","no23f",0.0189675147435325,0.0183995270007209,-0.0170948955104529,0.0550299249975178,1.03086969261706,0.304134550048962,-41.3686523727308,5.57958693310872,8,5.59036166493166,0,0.266352295847269,0.231388006948834,FALSE,0.1875,0.150322375554401,TRUE,0.0273,2002.28493150685,2022.95342465753,20.668493150685,170,0.0144492759739631,NA,-0.00935602162450614,0.0382068891356074,0.535486970812746,NA,0.775862110007886,0.194005987239835,0.0233183748986106,NA,0.0328609486505575,0.0294166342936551,"no","yes","yes"
"1057","grblrnut","no23f",0.00729007953802937,0.00704843691639667,-0.00652460296541065,0.0211047620414694,1.03428315022166,0.302526541824387,-16.9405440342231,1.3157897619647e-05,7,2.51498583063967e-07,0.930503634754229,0.000771049826991499,0.00628973937717959,FALSE,0.1506,0.152122707696624,FALSE,0.1506,2002.28493150685,2022.95342465753,20.668493150685,166,0.0196168678930961,NA,0.0192747934791339,-0.0210091689690146,0.123485305124695,NA,0.0813007716301928,0.100143344635631,0.0127356791238418,NA,0.0110572083404384,0.0127780633162247,"no","no","no"
"1058","grbornut","no23f",-0.0373178299988372,0.0125845788723347,-0.0619831513492169,-0.0126525086484574,-2.96536184304702,0.00354871016582049,72.969256278632,5.30263357588613,8,7.42537029674943,0,0.370508768994797,0.375818989975326,FALSE,0.3532,0.16056650592029,TRUE,0.0509,2004.36885245902,2022.95342465753,18.5845721985179,149,-0.0309115525069077,NA,-0.022021094568162,-0.0753267653812316,0.00714945454103182,NA,0.0531954756629495,0.00231485551584686,0.0114921317601774,NA,0.0113902370068634,0.0247252846590169,"yes","yes","yes"
"1059","grbsqnut","no23f",0.0113233831878384,0.00662946319140529,-0.0016701259041499,0.0243168922798268,1.70803922744733,0.0895919997198951,-24.8191549840301,2.92002978701201,8,2.14854274666009,0.000276562490728383,0.107494763509317,0.129091350619336,FALSE,0.1368,0.153516227249103,FALSE,0.1368,2002.28493150685,2022.95342465753,20.668493150685,163,0.0083707460776434,NA,0.00124569833591769,0.023237161368864,0.462716151091931,NA,0.889266896875761,0.0848365450812364,0.0113983591147424,NA,0.00894693158819092,0.0134842045904653,"no","yes","no"
"1060","gtmfmnut","no23f",-0.0351798052307296,0.0131513792171276,-0.0609560348433282,-0.00940357561813101,-2.67498979764142,0.0079846251706992,66.0013989477027,2.79446442070007,10,0.832449796077528,0.0175664241880962,0.0887453648619856,0.100968546242041,FALSE,0.3152,0.124962739498557,TRUE,-0.058,2002.36712328767,2022.95342465753,20.5863013698631,246,-0.00919834683245593,-0.00673093401214877,-0.0487114881464641,-0.0877204135765595,0.654347672570296,0.724768672641778,0.00314556115105341,5.0241611924497e-06,0.0205443807236695,0.0191169320520431,0.0164947943924933,0.0192210151768068,"yes","yes","yes"
"1061","gtmpcnut","no23f",-0.00922799695314264,0.0155305204175815,-0.0396672576327664,0.0212112637264811,-0.594184657372844,0.552960855646686,13.7887627974134,2.27603812255055,10,0.87387171496832,0.00672577089762905,0.0544295135160662,0.0556235072131673,FALSE,0.3317,0.126779530914778,TRUE,0.0079,2002.36712328767,2022.95342465753,20.5863013698631,239,-0.0195848053374978,-0.0370618115287589,0.0172131370742861,-0.016063446564232,0.356212310493577,0.147675795732347,0.464536454746158,0.511073276574561,0.0212276907604655,0.0255988865957369,0.0235345889182345,0.0244434618231488,"no","yes","yes"
"1062","gtmpinut","no23f",-0.0141959603509948,0.0148505468510547,-0.0433024973297868,0.0149105766277971,-0.955921724187994,0.340132114875067,24.067968154241,4.76364393452269,10,4.66001929546742,0,0.237081239263413,0.22769712539734,FALSE,0.3103,0.128401509836532,TRUE,-0.0071,2002.36712328767,2022.95342465753,20.5863013698631,233,-0.0044869885325316,0.00721937202366904,-0.0272994479777235,-0.0595283415162986,0.817117577283436,0.768982530723531,0.155518023155297,0.0722797911598677,0.0194028684592702,0.0245802632207061,0.0192207938821497,0.033120028182111,"no","yes","yes"
"1063","gtmssnut","no23f",0.000220345722367569,0.0162392174950512,-0.0316079357050455,0.0320486271497806,0.0135687401461751,0.989185316441339,-4.63524903356831,1.26826676316922e-05,10,1.06997017366718e-06,0.445964069849241,-0.00413136357392885,-0.00026722598634931,FALSE,0.435,0.125991256759062,TRUE,-0.0921,2002.36712328767,2022.95342465753,20.5863013698631,242,0.0105116820795123,0.00842662382525449,0.013719311672739,-0.0317217573475348,0.629607709704384,0.692753093708211,0.441468029612677,0.153055082495721,0.0217958493689685,0.021326655484308,0.0178238483273713,0.0222013188338268,"no","no","yes"
"1064","hudtnnut","no23f",0.00308592823591578,0.00672374912469327,-0.0100923778895657,0.0162642343613973,0.458959455310813,0.646921880145792,-7.37445656779426,3.68621461234641,10,5.99210127477742,0,0.269160184785078,0.283306876623827,FALSE,0.0564,0.156422155009032,FALSE,0.0564,2002.12328767123,2021.95342465753,19.8301369863013,157,0.0179429720666355,0.0386328822040787,-0.0104181811786509,-1.46577387355081e-05,0.297073721206981,0.210490146540462,0.317378438689707,0.998768539972622,0.0172077004637639,0.0308515429841189,0.0104196436806551,0.00949700236317016,"no","yes","no"
"1065","hudtsnut","no23f",0.0023422805872395,0.00821548119456522,-0.0137597666697744,0.0184443278442534,0.28510570857237,0.775961992330839,-6.00606383177239,7.09329630496225,10,22.467627107413,0,0.587402397582257,0.579431326122994,FALSE,0.0596,0.156422155009032,FALSE,0.0596,2002.12328767123,2021.95342465753,19.8301369863013,157,-0.0158354646313577,0.0409461035930907,0.000697369649494623,0.0227408610926361,0.0328650150825372,0.249237757341845,0.952535119658262,0.403942217382121,0.00742149947271384,0.0355372374164271,0.0117158639397325,0.0272475737623844,"no","yes","no"
"1066","jacb6nut","no23f",-0.0904083878268053,0.029960302743036,-0.149129502169073,-0.0316872734845382,-3.01760595018753,0.00296461452751772,175.637942631276,5.77950373648243,10,8.68286491638971,0,0.100199071001924,0.366592392420516,FALSE,0.1097,0.15121450430979,FALSE,0.1097,2002.12328767123,2022.95342465753,20.8301369863013,168,-0.0309154846950249,-0.0734226650949772,-0.277676656872351,-0.0566836944193568,0.357479139108025,0.831918283795604,0.00184297353655222,0.539549730444286,0.0335972447531039,0.345938521702429,0.0891579460287256,0.0923948593564607,"yes","yes","no"
"1067","jacb9nut","no23f",-0.0776784633013717,0.0293401719835657,-0.135184143689372,-0.0201727829133719,-2.64751220084469,0.00894272782938426,150.513511397532,7.29855887905661,10,10.0582816277916,0,0.168990041157101,0.465349876344036,FALSE,0.2077,0.152582989255904,TRUE,-0.0049,2002.12328767123,2022.95342465753,20.8301369863013,165,-0.0490240808311456,0.0434561636381324,-0.17178345483855,-0.0123840027898339,0.150853176614411,0.853052995860667,0.00569247682661954,0.89507542896431,0.034126869420851,0.234613543863264,0.0621280857448623,0.0939001679458281,"yes","yes","yes"
"1068","jacbanut","no23f",-0.0103463859334931,0.0186883470502055,-0.0469748730824813,0.0262821012154951,-0.55362766464567,0.580627016043289,18.4459111410169,7.13669498717505,10,12.8323502634416,0,0.511152199725604,0.492148283203819,FALSE,0.304,0.152582989255904,TRUE,0.0416,2002.12328767123,2022.95342465753,20.8301369863013,165,-0.0338726873919304,0.000444134880289772,-0.00147630436864564,0.0252651330700154,0.0505123515431589,0.962616021197869,0.919935851793113,0.678648355107609,0.0173208713476909,0.00947568093152999,0.0146874729366435,0.0609814832461487,"no","yes","yes"
"1069","jacnenut","no23f",-0.0143109380514122,0.0112669801506658,-0.0363938133612448,0.00777193725842047,-1.27016626106033,0.20587998686654,25.7228029831091,3.9134869101073,10,2.38666867899129,3.61780338593576e-05,0.147993628091414,0.161281085077868,FALSE,0.1854,0.152582989255904,TRUE,0.0014,2002.12328767123,2022.95342465753,20.8301369863013,165,-0.0273412107906994,3.38694404068659e-05,-0.00641112735300511,-0.0120671571581174,0.142016297872277,0.99849324125383,0.766834490399654,0.515335672116534,0.018620696195486,0.0179351124326807,0.0216213735366199,0.018549102400254,"no","yes","yes"
"1070","job09nut","no23f",0.196059939902192,0.0573573370251875,0.0836416250836987,0.308478254720685,3.41821901208725,0.00080163857305586,-400.055601198454,0.828657719066856,10,0.168397580208884,0.11005944151143,0.284426461070639,0.124621269351649,FALSE,0.4215,0.154466801206987,TRUE,-0.0284,2002.53424657534,2019.53424657534,17,161,0.226733840069374,0.257258787071484,0.329021814984375,0.0929852577619159,0.0434169434843809,4.33477657054208e-05,0.00342462680787277,0.39684754351118,0.112262448189936,0.0629168250945438,0.112416689330178,0.109747576039965,"yes","no","yes"
"1071","job10nut","no23f",0.12930765587829,0.0560365882270367,0.0194779611367968,0.239137350619783,2.30755761493526,0.0223013848295368,-265.519594034203,0.552455825466867,10,0.0706338958529961,0.270705935207247,0.209334621494835,0.0751242254018761,FALSE,0.3859,0.153516227249103,TRUE,0.059,2002.53424657534,2019.53424657534,17,163,0.176444567038309,0.170740427175706,0.233893700662719,0.0725674973545772,0.0110178550726879,0.0781599297883408,0.0139578995801964,0.479275136929082,0.0694081055212236,0.0969309867689995,0.0951427469091663,0.102573410685155,"yes","no","yes"
"1072","job19nut","no23f",0.0412855654622669,0.0902607969073779,-0.135622345692078,0.218193476616612,0.457403068406681,0.64798305111395,-90.0168405287873,4.12995548229697e-06,10,2.36705376415728e-07,0.612272892183942,0.08870132133862,0.000305224510347147,FALSE,0.485,0.151666566616727,TRUE,0.1094,2002.53424657534,2019.53424657534,17,167,-0.0921962882485567,0.140774693108902,0.155243213357228,0.175173089687805,0.553054852830793,0.362677464107422,0.324923258851688,0.168876916163668,0.155424881317468,0.154650718437183,0.157704814116265,0.127322545075359,"no","no","yes"
"1073","job20nut","no23f",0.104636890212065,0.058898736205368,-0.0108025114853819,0.220076291909511,1.7765557795199,0.0774953112504671,-216.464077058107,1.85101919108264e-05,10,1.63681151523047e-07,0.981914741233719,0.199816895222963,0.0284911648924215,FALSE,0.3271,0.152122707696624,TRUE,-0.0318,2002.53424657534,2019.53424657534,17,166,-0.00386146963044214,0.119125738943121,0.250075943469888,0.093524371527279,0.968938727225766,0.289784574156946,0.0109439375871153,0.344901174837656,0.0991662058029335,0.112532002609909,0.0982816002379486,0.0990173066238456,"no","no","yes"
"1074","kachdnut","no23f",-0.0136331177792653,0.011902890030226,-0.0369623535504492,0.00969611799191847,-1.14536198726911,0.253468509534422,24.8830052244551,6.76628730602051,10,16.1160881350513,0,0.517024073282048,0.492297720221081,FALSE,0.2503,0.137562503853607,TRUE,0.0327,2002.12328767123,2022.95342465753,20.8301369863013,203,-0.0260074558741898,-0.0170311611492713,-0.00220537447797345,-0.00590089168361382,0.0713693831909157,0.0641200563663857,0.957403945101015,0.802476481991793,0.0144235863458075,0.00919934903734232,0.0412901608139341,0.0235900388785626,"no","yes","yes"
"1075","kacsdnut","no23f",0.00198634899926748,0.0098073585212872,-0.0172357204859274,0.0212084184844624,0.202536594839073,0.83970052870597,-6.32403933749024,5.43169910396229,10,12.2559155585941,0,0.440004040782119,0.426463576921485,FALSE,0.2247,0.13525036432825,TRUE,0.0615,2002.12328767123,2022.95342465753,20.8301369863013,210,-0.00316514616587959,-0.0154504312423411,-0.0152569631581373,0.0477525734389652,0.763284219413738,0.0978290798427508,0.56920357996688,0.0695802855485321,0.01050947062683,0.00933295429712168,0.0268030533120783,0.0263152748988341,"no","yes","yes"
"1076","kacssnut","no23f",0.00223515309428589,0.00930203220862274,-0.0159964950176463,0.020466801206218,0.240286535689907,0.810348350848609,-6.98053599272433,5.0890460288671,10,20.6799712290572,0,0.497960924016831,0.477784961719743,FALSE,0.1128,0.134610879117771,FALSE,0.1128,2002.12328767123,2022.95342465753,20.8301369863013,212,-0.00802474317211577,-0.0131560549151574,-0.023009176997865,0.0733979658652926,0.430095445907913,0.140100594125288,0.423078578735254,0.0324582797857545,0.0101704119080834,0.00891684121244963,0.0287222772171179,0.0343186276569166,"no","yes","no"
"1077","lksbanut","no23f",0.00267878287060252,0.0177006546033153,-0.0320138626546785,0.0373714283958835,0.151338068033981,0.880430470296601,-6.67201712745937,2.81589505605885,8,1.65564027403741,0.00361721349616695,0.187457835736584,0.254861652826344,FALSE,0.1399,0.285890129941114,FALSE,0.1399,2012.36885245902,2022.78630136986,10.4174489108466,47,0.0160136548749756,NA,0.031719284269449,-0.0191421911789085,0.452564300727828,NA,0.278766091499654,0.567260913518731,0.0213189411695765,NA,0.0292857720491739,0.0334600967220601,"no","yes","no"
"1078","lksblnut","no23f",0.00808785378505073,0.0160811870375909,-0.0234306936372797,0.0396064012073812,0.502938854336114,0.617746390330435,-17.913968514923,1.72089798975302,7,0.725694085171951,0.045555256958175,0.0822961469021978,0.140365415951041,FALSE,0.2303,0.295475688151331,FALSE,0.2303,2012.36885245902,2022.78630136986,10.4174489108466,44,NA,NA,-0.0374553766071475,0.000701294449140634,NA,NA,0.257121990669759,0.970982012435383,NA,NA,0.0330521748028881,0.0192786846810988,"no","yes","no"
"1079","lksolnut","no23f",0.000244444150764269,0.104214399780048,-0.204012026088588,0.204500914390117,0.00234558900958204,0.9981399329415,-3.3881606880288,0.232458295297113,7,0.0872111279078761,0.0700882584734138,0.00151707012127089,0.00525021653739582,FALSE,0.5599,0.298891705545753,TRUE,0.3168,2012.36885245902,2022.78630136986,10.4174489108466,43,NA,NA,-0.100764897502225,-0.0751967117701082,NA,NA,0.113206971474956,0.507497792903399,NA,NA,0.0636165417151975,0.113463555599981,"no","no","yes"
"1080","marabnut","no23f",0.103833281976184,0.0860116359562093,-0.0647464267493562,0.272412990701725,1.20720040750124,0.230231373850589,-216.377100981778,1.29148398113703e-06,10,6.57324739631893e-08,0.636106353551573,0.259285771929399,0.00787803116394536,FALSE,0.2723,0.195023705608951,TRUE,0.0645,2007.78630136986,2022.95342465753,15.1671232876713,101,0.125112249059777,0.298705152033572,-0.0660268670413746,-0.0958869874422606,0.525182697835671,0.0495287551064261,0.661603038217221,0.63843814816625,0.196910321237498,0.152089306940571,0.150849245796412,0.204065385148264,"no","no","yes"
"1081","marcenut","no23f",0.148413192672514,0.0712058699877296,0.00885225200872214,0.287974133336305,2.08428311736222,0.0396876920726632,-305.495999726305,1.18274665129631,10,0.209933249565435,0.1508531973601,0.426353101614268,0.0758874006964046,FALSE,0.4083,0.193120989811486,TRUE,-0.0085,2007.78630136986,2022.95342465753,15.1671232876713,103,0.173960571474281,0.261316564867763,-0.0713696140188133,-0.0939122050450322,0.376350185794672,0.0084796888331056,0.598596873552666,0.726746299252867,0.196645345263327,0.0992712732430563,0.135575589870989,0.26873756605104,"yes","no","yes"
"1082","marcwnut","no23f",0.157453995233064,0.0653503292921614,0.0293697034425947,0.285538287023533,2.40938334876838,0.0178990042313107,-324.485524515865,1.61982019807116,10,0.446975830609607,0.0489252118507648,0.436211567901057,0.11400391888573,FALSE,0.0288,0.196983792100888,FALSE,0.0288,2007.78630136986,2022.95342465753,15.1671232876713,99,0.244654742517052,0.248405646240877,0.0312002472802547,-0.248254144993745,0.10962751001108,0.098176367299354,0.750932257215774,0.634071411706469,0.152921675225671,0.150206623774861,0.0982962515067854,0.521537759581641,"yes","yes","no"
"1083","marmbnut","no23f",0.156675852095609,0.0754216585806963,0.00885211762316807,0.30449958656805,2.07733236107472,0.040441011998461,-322.445557740847,3.00784846456055e-06,10,2.16343142128017e-07,0.508011654969471,0.41306275523852,0.0404402843655718,FALSE,0.3598,0.197986260621382,TRUE,0.0459,2008.03825136612,2022.95342465753,14.915173291414,98,0.0689129335842775,0.164728797947644,0.149641056656384,0.0587584120863591,0.694577063187806,0.15305891528096,0.463582654819687,0.729474411302852,0.175506710498737,0.115290923139188,0.204159843977145,0.169908051083281,"yes","no","yes"
"1084","marscnut","no23f",0.137607929824289,0.0597785582219654,0.0204441086615066,0.254771750987072,2.301961337263,0.0234791713418785,-283.736360623493,2.14594217416884,10,0.891189224791761,0.00672843004370693,0.369268380178889,0.162198284997504,FALSE,0.26,0.195023705608951,TRUE,0.0679,2007.95342465753,2022.95342465753,15,101,-0.00234323174776439,0.297351469393737,0.0119158651893864,0.0409115112196733,0.989904014234201,0.0135313464510621,0.87391097428447,0.841300720170096,0.185180386038891,0.120411060430842,0.0750876612843102,0.204322604109116,"yes","yes","yes"
"1085","narncnut","no23f",-0.103325095913596,0.0192780013237541,-0.14110928420207,-0.0655409076251226,-5.35974109444013,3.44879300056316e-07,202.450805766548,4.29907302053837,10,5.39675197022623,0,0.0398508219617499,0.476277108151157,FALSE,0.1995,0.163900422197328,TRUE,0.0256,2002.2,2022.2,20,143,-0.156247094373779,-0.151141550206978,-0.0569956996010219,-0.110852132577084,5.86800185633994e-07,0.00658271636013958,0.0282742848788303,0.00654669451343175,0.0312774965141813,0.0556230136371882,0.0259843858245138,0.0407684900733742,"yes","yes","yes"
"1086","narpcnut","no23f",-0.0579939586823381,0.0200472747272417,-0.0972858951359119,-0.0187020222287643,-2.89285997580168,0.00438226065968987,111.540729668023,5.96412236398329,10,17.0170723625192,0,0.386355599459157,0.540509053738222,FALSE,0.1214,0.155435254588994,FALSE,0.1214,2002.2,2022.45205479452,20.2520547945205,159,-0.0649804459796017,-0.047789340157657,-0.0430117186873527,-0.164461911446152,0.00779605840535449,0.512778760112684,0.293181661710254,0.0187075971214959,0.0244216059052518,0.0730146628619705,0.0409180441941391,0.0699448939919548,"yes","yes","no"
"1087","nartbnut","no23f",-0.0924052449215233,0.0234497207642979,-0.138365853067068,-0.0464446367759783,-3.94056909463117,0.000124254337954686,180.574800218739,6.01497513292555,10,12.8419085672765,0,0.259625184280553,0.619248440753764,FALSE,0.2818,0.155926362462293,TRUE,0.0728,2002.53424657534,2022.45205479452,19.9178082191781,158,-0.0828157977021038,-0.149463012518721,-0.440046275503069,-0.138830070862268,0.000865259374572367,0.0531813542640914,0.0138155444879374,0.00761508349682335,0.0248619347563179,0.077303974179417,0.178733548612475,0.0520220749491979,"yes","yes","yes"
"1088","nartsnut","no23f",-0.0825750500958687,0.0288527065630678,-0.139125315815984,-0.0260247843757533,-2.86195161328701,0.00481606181953165,160.222003597404,6.82485556500172,10,14.5585167717275,0,0.176961700021136,0.646430330037592,FALSE,0.338,0.155926362462293,TRUE,-0.0222,2002.53424657534,2022.45205479452,19.9178082191781,158,-0.0726792095384974,-0.165392342929709,-0.16583924421654,-0.161545367233195,0.00327248225625206,0.0509795090026727,0.0568216624992029,0.0607970443809378,0.0247131593186285,0.0847447825549967,0.0870693409286738,0.0861589723822978,"yes","yes","yes"
"1089","niwcbnut","no23f",0.00410148461592223,0.0124504340167472,-0.0203009176487946,0.0285038868806391,0.329425031320619,0.742124177476211,-13.0738918116274,8.48843973294898e-06,10,6.20633821080765e-07,0.501248270896847,-0.00364958565313089,0.000271953476706542,FALSE,0.3024,0.126515131188166,TRUE,-0.0216,2002.28493150685,2022.95342465753,20.668493150685,240,-0.0180727276801703,0.05445359832442,0.0132069505967601,-0.0266835071135913,0.163776622358227,0.0626385256891319,0.444741932483356,0.0385834532306263,0.0129787914062766,0.0292486302738353,0.0172818276373185,0.0128992950515522,"no","no","yes"
"1090","niwdcnut","no23f",0.0174840732228754,0.00873077998096774,0.000372058903235342,0.0345960875425155,2.00257860821015,0.0464549927585398,-40.3176335720447,2.8854965998463,10,1.063946803458,0.0056658153064828,0.0770805401790469,0.0964265351161669,FALSE,0.2896,0.13095560215295,TRUE,-0.0084,2002.28493150685,2022.95342465753,20.668493150685,224,-0.015506056306837,0.0503892204074639,0.0363728911981831,0.00754594184171189,0.126349395402038,0.00977535054367203,0.00216665738274411,0.542654728166121,0.0101435784048154,0.0195029157887866,0.0118618234271371,0.0123947094445914,"yes","yes","yes"
"1091","niwolnut","no23f",0.00889807453711136,0.00763791637511551,-0.00607196647504376,0.0238681155492665,1.1649871640519,0.245204276042268,-23.1006776959397,2.77932313560429,10,1.16857716000542,0.00279195657820575,0.0703676491355467,0.0841450521023912,FALSE,0.2572,0.126515131188166,TRUE,-0.0095,2002.28493150685,2022.95342465753,20.668493150685,240,-0.0175146101383355,0.0438209526333805,0.0129649199285011,0.00545536495187419,0.0670285799161516,0.00364014456115376,0.257820244266845,0.611322017913312,0.00956307886256691,0.01507028864684,0.0114575817091549,0.0107349500470761,"no","yes","yes"
"1092","niwtanut","no23f",0.0486151838606737,0.00792940028922581,0.0330738448747896,0.0641565228465578,6.13100387008212,3.76013684320855e-09,-99.9315945944839,3.74829232240763,10,4.41267967284646,0,0.33463587048906,0.339308984892644,FALSE,0.2137,0.127582788354453,TRUE,0.0151,2002.28493150685,2022.95342465753,20.668493150685,236,0.0287369951319255,0.0592834121506056,0.0749764825803152,0.0347599831659298,0.00411016428878939,5.80121931341354e-05,1.050297260811e-05,0.00203566327515511,0.0100143533467509,0.0147443524448844,0.017014778097181,0.011267493199428,"yes","yes","yes"
"1093","nocecnut","no23f",0.0443336643963498,0.025459356530222,-0.00556575747245001,0.0942330862651496,1.74135054606438,0.0830944795828112,-92.3750714987158,5.12990243959407,10,6.55201631296162,0,0.343885209704955,0.314020284160682,FALSE,0.3261,0.133358657676536,TRUE,0.0364,2002.28493150685,2022.87123287671,20.5863013698631,216,-0.0381493884544665,0.0966834934631215,0.0649992721916915,0.0600191238895628,0.0221027890278841,0.0275015144146331,0.256126858088521,0.314410520090626,0.0166693356272802,0.0438608213218098,0.0572381663301807,0.059660534359253,"no","yes","yes"
"1094","noclcnut","no23f",0.00803541606898854,0.0392523347419873,-0.0688977463344169,0.084968578472394,0.204711799229442,0.837988211990231,-23.153238974747,1.89611861296843,10,0.58243964637077,0.025126137630032,0.000895033989720795,0.0314805015999149,FALSE,0.2754,0.131544169622546,TRUE,0.1129,2002.28493150685,2022.87123287671,20.5863013698631,222,-0.0351931675486935,0.0793108142278481,0.0368029594150623,-0.0990760031273933,0.625874916715826,0.455512513658173,0.483023077265962,0.21443914880823,0.0721850256048034,0.106278229459848,0.0524670765663514,0.0798066089334349,"no","yes","yes"
"1095","nocrcnut","no23f",0.117345864172262,0.0456882013742936,0.027798634960233,0.206893093384291,2.56840629839909,0.0109559197031577,-242.757513622089,1.69584479500561,10,0.416413643856651,0.0568448711554298,0.171140148855686,0.065981817435224,FALSE,0.3817,0.138245200373608,TRUE,-0.1023,2004.53551912568,2022.87123287671,18.3357137510293,201,0.0845019435958851,0.159743608828076,0.246932077271279,0.0112272977405899,0.329114885289077,0.0386765174507128,9.47377964958735e-05,0.917651759005927,0.0865888865680983,0.0772599522850712,0.0632560955710349,0.108589482343278,"yes","no","yes"
"1096","noczbnut","no23f",0.0302989242440432,0.0266186884935821,-0.0218727465190685,0.0824705950071548,1.13825759114122,0.256315612114535,-64.4211756964533,4.93137478402264,10,7.3708495207265,0,0.374138889854978,0.335627401563295,FALSE,0.3217,0.133358657676536,TRUE,-0.0155,2002.28493150685,2022.87123287671,20.5863013698631,216,-0.0488823767759657,0.0865792290481243,0.071557507745233,-0.0141844554271484,0.0395789615901071,0.0397824309756186,0.238674569383113,0.82666663040007,0.0237510263765615,0.0421105018552878,0.0607291293532609,0.0647754992835916,"no","yes","yes"
