,station,parameter,Slope,std.error,conf.low,conf.high,statistic,p.value,Intercept,R2_adj,Dev_expl,model_error,ar1_start,threshold,model_refit,ar1_end,ts_start,ts_end,ts_length,n_points,Winter_estimate,Spring_estimate,Summer_estimate,Fall_estimate,Winter_p.value,Spring_p.value,Summer_p.value,Fall_p.value,Winter_std.error,Spring_std.error,Summer_std.error,Fall_std.error,sig_trend,sig_autocorr
258,lksbanut,nh4f_mdl,-0.024616801,0.05649764,-0.135350141,0.086116539,-0.435713787,0.666442309,46.79772233,0.299651272,0.378134451,FALSE,0.0114,0.346475956,FALSE,0.0114,2013.367123,2022.786301,9.419178082,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
259,lksblnut,nh4f_mdl,-0.041338278,0.027007324,-0.094271662,0.011595105,-1.530632116,0.138201487,81.29691976,0.193920092,0.267609064,FALSE,-0.031,0.363956175,FALSE,-0.031,2013.367123,2022.786301,9.419178082,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
260,lksolnut,nh4f_mdl,-0.06273378,0.044117689,-0.149202862,0.023735303,-1.421964306,0.164913826,122.6585233,0.135727046,0.203403928,FALSE,0.1546,0.33129438,FALSE,0.1546,2013.367123,2022.786301,9.419178082,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
261,marabnut,nh4f_mdl,0.132666131,0.030062439,0.073744833,0.191587429,4.413019509,2.57E-05,-273.3392156,0.170584556,0.190239232,FALSE,0.3532,0.192190281,TRUE,0.3532,2007.452055,2022.953425,15.50136986,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
262,marcenut,nh4f_mdl,0.116384951,0.030052152,0.057483815,0.175286086,3.872765962,0.000188677,-240.2737747,0.121236648,0.132899575,FALSE,0.4178,0.190368531,TRUE,0.4178,2007.452055,2022.953425,15.50136986,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
263,marcwnut,nh4f_mdl,0.115908504,0.029479311,0.058130115,0.173686893,3.93185927,0.000153827,-239.6190965,0.123114446,0.131627991,FALSE,0.39,0.192190281,TRUE,0.39,2007.534247,2022.953425,15.41917808,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
264,marmbnut,nh4f_mdl,0.100608561,0.031466426,0.038935501,0.162281622,3.197330472,0.001862613,-208.856044,0.084454045,0.093609894,FALSE,0.4276,0.195023706,TRUE,0.4276,2008.038251,2022.953425,14.91517329,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
265,marscnut,nh4f_mdl,0.12753083,0.028290927,0.072081631,0.182980028,4.507834932,1.77E-05,-262.8793136,0.159275491,0.167518111,FALSE,0.2139,0.19312099,TRUE,0.2139,2007.70411,2022.953425,15.24931507,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
266,narncnut,nh4f_mdl,0.012828066,0.013938633,-0.014491152,0.040147285,0.920324567,0.358998998,-29.713403,0.134096927,0.159041368,FALSE,0.3653,0.163330332,TRUE,0.3653,2002.2,2022.452055,20.25205479,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
267,narpcnut,nh4f_mdl,-0.043693988,0.011473136,-0.066180922,-0.021207054,-3.808373501,0.000201882,83.55717261,0.388056371,0.413468074,FALSE,0.1894,0.154466801,TRUE,0.1894,2002.2,2022.452055,20.25205479,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
268,nartbnut,nh4f_mdl,-0.024464127,0.011136847,-0.046291945,-0.002636308,-2.196683436,0.029584938,44.6639025,0.341769165,0.365932682,FALSE,0.3883,0.156922707,TRUE,0.3883,2002.534247,2022.452055,19.91780822,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
269,nartsnut,nh4f_mdl,-0.007443949,0.011659204,-0.03029557,0.015407671,-0.638461184,0.524135135,10.2626887,0.362288445,0.387027586,FALSE,0.3436,0.155435255,TRUE,0.3436,2002.534247,2022.452055,19.91780822,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
270,niwcbnut,nh4f_mdl,0.047428389,0.006054793,0.035561212,0.059295565,7.833197294,1.72E-13,-98.54023875,0.304744929,0.319611748,FALSE,0.1758,0.127313342,TRUE,0.1758,2002.284932,2022.953425,20.66849315,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
271,niwdcnut,nh4f_mdl,0.040282111,0.005485862,0.029530018,0.051034204,7.342895002,4.05E-12,-84.25017245,0.335229546,0.34916459,FALSE,0.3535,0.130664266,TRUE,0.3535,2002.284932,2022.953425,20.66849315,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
272,niwolnut,nh4f_mdl,0.035389604,0.005995523,0.023638594,0.047140614,5.902671368,1.26E-08,-74.25709609,0.289209031,0.304210244,FALSE,0.2158,0.127045595,TRUE,0.2158,2002.284932,2022.953425,20.66849315,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
273,niwtanut,nh4f_mdl,0.008845247,0.006009558,-0.002933271,0.020623765,1.471863056,0.142425922,-20.18889991,0.208064202,0.228819551,FALSE,0.2611,0.127313342,TRUE,0.2611,2002.284932,2022.953425,20.66849315,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
274,nocecnut,nh4f_mdl,-0.069175955,0.009996936,-0.08876959,-0.04958232,-6.919715409,5.36E-11,136.0204203,0.275030742,0.290400059,FALSE,0.1111,0.133358658,FALSE,0.1111,2002.284932,2022.871233,20.58630137,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no
275,noclcnut,nh4f_mdl,-0.121095063,0.009247843,-0.139220501,-0.102969624,-13.09441198,2.99E-29,240.3511383,0.449503747,0.457476755,FALSE,0.3324,0.131841445,TRUE,0.3324,2002.284932,2022.871233,20.58630137,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
276,nocrcnut,nh4f_mdl,-0.129588008,0.010407808,-0.149986937,-0.10918908,-12.45103777,1.03E-26,257.5549955,0.434551354,0.438175387,FALSE,0.2768,0.137902585,TRUE,0.2768,2004.535519,2022.871233,18.33571375,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
277,noczbnut,nh4f_mdl,-0.070821709,0.011162011,-0.09269885,-0.048944569,-6.344887704,1.34E-09,139.3538892,0.27233665,0.287579545,FALSE,0.1361,0.133358658,TRUE,0.1361,2002.284932,2022.871233,20.58630137,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
278,owcbrnut,nh4f_mdl,-0.006078885,0.008336248,-0.02241763,0.010259861,-0.729211135,0.466793263,8.623940203,0.401662036,0.42256768,FALSE,0.2415,0.141081295,TRUE,0.2415,2002.2,2022.871233,20.67123288,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
279,owcdrnut,nh4f_mdl,0.01058516,0.015487466,-0.019769716,0.040940036,0.683466213,0.495460114,-24.60327794,0.176916276,0.201415386,FALSE,0.2104,0.163900422,TRUE,0.2104,2007.619178,2022.953425,15.33424658,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
280,owcolnut,nh4f_mdl,-0.055676305,0.013342151,-0.081826441,-0.029526169,-4.172963131,4.58E-05,109.1834201,0.128613255,0.148387711,FALSE,0.137,0.140355936,FALSE,0.137,2002.284932,2022.953425,20.66849315,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no
281,owcwmnut,nh4f_mdl,-0.066160649,0.013072313,-0.091781912,-0.040539385,-5.061127798,9.57E-07,130.4074998,0.122272616,0.131979913,FALSE,0.1005,0.138938163,FALSE,0.1005,2002.2,2022.953425,20.75342466,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no
282,pdbbpnut,nh4f_mdl,-0.017807722,0.007131518,-0.03178524,-0.003830203,-2.497045031,0.013348367,31.6724367,0.287260578,0.309479576,FALSE,-0.0108,0.137562504,FALSE,-0.0108,2002.123288,2022.953425,20.83013699,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no
283,pdbbynut,nh4f_mdl,-0.02095241,0.006972487,-0.034618234,-0.007286587,-3.005012398,0.003011037,37.95710885,0.269121298,0.293022603,FALSE,-0.0783,0.138938163,FALSE,-0.0783,2002.123288,2022.953425,20.83013699,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no
284,pdbgsnut,nh4f_mdl,-0.021615895,0.010323662,-0.0418499,-0.001381889,-2.093820439,0.037689516,38.78153491,0.328078264,0.355589839,FALSE,0.0497,0.143326761,FALSE,0.0497,2003.284932,2022.953425,19.66849315,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no
285,rkbfbnut,nh4f_mdl,0.042741583,0.015907286,0.011563875,0.073919291,2.686918585,0.007888341,-89.76710915,0.047543533,0.059733798,FALSE,0.3907,0.144884707,TRUE,0.3907,2002.123288,2022.534247,20.4109589,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
286,rkbfunut,nh4f_mdl,0.049664401,0.012525045,0.025115764,0.074213038,3.96520737,0.000104252,-103.4084683,0.075834976,0.083590012,FALSE,0.4076,0.142190732,TRUE,0.4076,2002.038356,2022.534247,20.49589041,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
287,rkblhnut,nh4f_mdl,0.026356008,0.014355853,-0.001780947,0.054492962,1.835906803,0.067967985,-56.70768894,0.012521654,0.017802524,FALSE,0.4127,0.142945065,TRUE,0.4127,2002.123288,2022.534247,20.4109589,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
288,rkbmbnut,nh4f_mdl,0.027536516,0.014632785,-0.001143216,0.056216247,1.881836972,0.061414811,-58.70259239,0.056975242,0.073708082,FALSE,0.3654,0.141818017,TRUE,0.3654,2002.038356,2022.534247,20.49589041,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
289,sapcanut,nh4f_mdl,-0.048969904,0.01063594,-0.069815964,-0.028123845,-4.604191432,8.45E-06,95.42671453,0.186457731,0.204533413,FALSE,0.3206,0.153516227,TRUE,0.3206,2004.786885,2022.953425,18.16653941,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
290,sapdcnut,nh4f_mdl,-0.049487019,0.011030617,-0.07110663,-0.027867407,-4.486332902,1.40E-05,98.03888894,0.167919756,0.190140718,FALSE,0.1199,0.153989314,FALSE,0.1199,2004.786885,2022.953425,18.16653941,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no
291,saphdnut,nh4f_mdl,-0.062123534,0.008954167,-0.079673378,-0.044573689,-6.937946904,6.70E-11,121.5201025,0.256482349,0.274641874,FALSE,0.4352,0.142945065,TRUE,0.4352,2002.2,2022.953425,20.75342466,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
292,sapldnut,nh4f_mdl,-0.043351242,0.008688417,-0.060380227,-0.026322257,-4.989544269,1.39E-06,83.8232373,0.232434927,0.254367576,FALSE,0.3637,0.141818017,TRUE,0.3637,2002.123288,2022.953425,20.83013699,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
293,sfbccnut,nh4f_mdl,0.069449536,0.015804677,0.038472938,0.100426133,4.39423954,2.05E-05,-143.1524595,0.105048395,0.110785311,FALSE,0.2182,0.156422155,TRUE,0.2182,2007.2,2022.786301,15.58630137,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
294,sfbfmnut,nh4f_mdl,0.017417541,0.011621569,-0.005360315,0.040195397,1.49872545,0.136334279,-37.78686611,0.392438368,0.423437488,FALSE,0.2207,0.16564719,TRUE,0.2207,2008.368852,2022.786301,14.41744891,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
295,sfbgcnut,nh4f_mdl,0.012324513,0.014687623,-0.016462699,0.041111724,0.839108756,0.402686699,-27.57348833,0.057521782,0.07706383,FALSE,0.1936,0.154466801,TRUE,0.1936,2007.123288,2022.786301,15.6630137,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
296,sfbsmnut,nh4f_mdl,0.029534451,0.012639106,0.004762259,0.054306643,2.336751657,0.020895619,-62.50861564,0.383731716,0.411179557,FALSE,0.1753,0.16276615,TRUE,0.1753,2008.368852,2022.786301,14.41744891,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
297,soschnut,nh4f_mdl,-0.010814054,0.01046607,-0.031327175,0.009699067,-1.033248734,0.303238656,18.20782585,0.240046099,0.263634653,FALSE,0.2718,0.161108047,TRUE,0.2718,2002.452055,2022.953425,20.50136986,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
298,sosvanut,nh4f_mdl,-0.004133162,0.008857801,-0.021494133,0.013227808,-0.46661268,0.64149311,4.866739477,0.374674217,0.396799356,FALSE,0.1635,0.161108047,TRUE,0.1635,2002.452055,2022.953425,20.50136986,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
299,soswinut,nh4f_mdl,0.007190466,0.009290293,-0.011018174,0.025399106,0.773976229,0.440235826,-18.13289303,0.352387291,0.376501242,FALSE,0.2768,0.161108047,TRUE,0.2768,2002.452055,2022.953425,20.50136986,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
300,tjrbrnut,nh4f_mdl,0.052398483,0.020867937,0.011498077,0.093298888,2.510956512,0.012883769,-107.3555908,0.218193492,0.238833217,FALSE,0.2843,0.140717213,TRUE,0.2843,2004.953552,2022.953425,17.99987274,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
301,tjrosnut,nh4f_mdl,0.010083948,0.019615108,-0.028360957,0.048528852,0.514090864,0.60774451,-22.17424647,0.174421045,0.193611901,FALSE,0.1267,0.135250364,FALSE,0.1267,2002.70411,2022.953425,20.24931507,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
302,tjrprnut,nh4f_mdl,0.072327758,0.01881518,0.035450682,0.109204833,3.844117174,0.000198995,-149.6977945,0.165716667,0.188606558,FALSE,-0.0752,0.179669604,FALSE,-0.0752,2012.038251,2022.953425,10.91517329,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no
303,tjrsbnut,nh4f_mdl,0.019002327,0.014291718,-0.009008927,0.04701358,1.329604044,0.185588761,-42.15865525,0.152771785,0.17354078,FALSE,-0.0269,0.154466801,FALSE,-0.0269,2008.038251,2022.953425,14.91517329,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
304,welhtnut,nh4f_mdl,-0.063388971,0.015431727,-0.0936346,-0.033143343,-4.10770442,6.75E-05,122.3309796,0.112773325,0.127697869,FALSE,0.6391,0.163330332,TRUE,0.6391,2003.2,2022.871233,19.67123288,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
305,welinnut,nh4f_mdl,-0.111714861,0.012586597,-0.136384139,-0.087045584,-8.875699848,5.10E-16,221.2095339,0.294716286,0.304245344,FALSE,0.3895,0.140717213,TRUE,0.3895,2003.038356,2022.953425,19.91506849,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
306,wellmnut,nh4f_mdl,-0.033418081,0.018777059,-0.070220441,0.003384279,-1.779729207,0.077476137,62.93566316,0.081762592,0.103133562,FALSE,0.4159,0.169950431,TRUE,0.4159,2003.2,2022.871233,19.67123288,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
307,welsmnut,nh4f_mdl,-0.016312778,0.016761494,-0.049164703,0.016539147,-0.973229357,0.332322892,27.62651058,0.022628435,0.040064802,FALSE,0.4458,0.173237978,TRUE,0.4458,2005.284932,2022.871233,17.58630137,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
308,wkbfrnut,nh4f_mdl,-0.013436715,0.015288649,-0.043401917,0.016528487,-0.878868695,0.380565354,23.73339677,-0.001174282,0.003986759,FALSE,0.2088,0.140355936,TRUE,0.2088,2002.2,2022.871233,20.67123288,195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
309,wkbmbnut,nh4f_mdl,-0.032596651,0.016728203,-0.065383327,0.000190024,-1.94860447,0.052799984,61.7055203,0.0142851,0.019392509,FALSE,0.2215,0.140717213,TRUE,0.2215,2002.2,2022.871233,20.67123288,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
310,wkbmrnut,nh4f_mdl,-0.028114063,0.015497173,-0.058487963,0.002259837,-1.814141466,0.071243286,52.97300226,0.02363457,0.034782519,FALSE,0.1564,0.141448217,TRUE,0.1564,2002.284932,2022.871233,20.58630137,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
311,wkbwbnut,nh4f_mdl,-0.034955949,0.015888267,-0.06609638,-0.003815518,-2.200110862,0.029012459,66.61642379,0.03038198,0.04141455,FALSE,0.1007,0.141448217,FALSE,0.1007,2002.2,2022.871233,20.67123288,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no
312,wqbcrnut,nh4f_mdl,-0.025592479,0.014847021,-0.054692106,0.003507148,-1.72374502,0.086700495,47.66140792,0.063420618,0.082113473,FALSE,0.0979,0.153516227,FALSE,0.0979,2003.367123,2022.953425,19.58630137,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
313,wqbmhnut,nh4f_mdl,-0.015100686,0.013841047,-0.04222864,0.012027269,-1.091007436,0.276849668,25.90515318,0.109317534,0.134818806,FALSE,0.3858,0.149445853,TRUE,0.3858,2003.367123,2022.953425,19.58630137,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
314,wqbmpnut,nh4f_mdl,-0.014224384,0.016833887,-0.047218196,0.018769428,-0.84498515,0.39968359,24.17754495,-0.002203288,0.005506011,FALSE,0.4592,0.171242848,TRUE,0.4592,2003.367123,2022.953425,19.58630137,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
315,wqbslnut,nh4f_mdl,-0.028295888,0.01727712,-0.06215842,0.005566644,-1.637766511,0.103940206,52.63874928,0.037545905,0.057630209,FALSE,0.4468,0.171242848,TRUE,0.4468,2003.367123,2022.953425,19.58630137,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
316,acefcnut,po4f_mdl,-0.020867331,0.004781578,-0.030239052,-0.01149561,-4.36410936,1.94E-05,39.30778552,0.253393499,0.271703005,FALSE,0.1487,0.12867794,TRUE,0.1487,2002.2,2022.953425,20.75342466,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
317,acemcnut,po4f_mdl,-0.020522465,0.004728886,-0.029790912,-0.011254019,-4.339809558,2.15E-05,38.33985395,0.319379054,0.336158827,FALSE,0.2128,0.12867794,TRUE,0.2128,2002.2,2022.953425,20.75342466,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
318,acespnut,po4f_mdl,-0.033340967,0.005766951,-0.044643983,-0.022037951,-5.781385406,2.41E-08,63.86408899,0.275975029,0.290818458,FALSE,0.4108,0.127853953,TRUE,0.4108,2002.123288,2022.953425,20.83013699,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
319,apacpnut,po4f_mdl,0.002292444,0.011360928,-0.019974566,0.024559454,0.201783136,0.840270593,-10.49463965,-0.001793045,0.004723489,FALSE,0.1892,0.130664266,TRUE,0.1892,2002.284932,2022.953425,20.66849315,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
320,apadbnut,po4f_mdl,0.022754579,0.010677674,0.001826723,0.043682435,2.131042683,0.034200515,-51.8868785,0.016061741,0.020760474,FALSE,0.2439,0.131841445,TRUE,0.2439,2002.284932,2022.953425,20.66849315,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
321,apaebnut,po4f_mdl,0.005935052,0.012873111,-0.019295781,0.031165885,0.461042565,0.645221258,-17.84626087,0.002391549,0.010886019,FALSE,0.2112,0.130955602,TRUE,0.2112,2002.284932,2022.953425,20.66849315,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
322,apaesnut,po4f_mdl,-0.000545453,0.013013195,-0.026050848,0.024959941,-0.041915406,0.966604067,-4.809303789,0.010383298,0.021535364,FALSE,0.2268,0.130955602,TRUE,0.2268,2002.284932,2022.953425,20.66849315,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
323,cbmipnut,po4f_mdl,-0.083503402,0.008868139,-0.100884635,-0.066122169,-9.416113388,9.80E-18,165.0314465,0.503412862,0.515750711,FALSE,0.2798,0.134610879,TRUE,0.2798,2003.284932,2022.452055,19.16712329,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
324,cbmmcnut,po4f_mdl,0.014206929,0.004463993,0.005457664,0.022956195,3.182560788,0.001725636,-32.84053441,0.498023294,0.513769836,FALSE,0.3787,0.144884707,TRUE,0.3787,2003.284932,2022.452055,19.16712329,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
325,cbmocnut,po4f_mdl,-0.03403567,0.005504351,-0.044824,-0.02324734,-6.183411875,4.11E-09,62.95890904,0.178028615,0.18819245,FALSE,0.2052,0.144884707,TRUE,0.2052,2003.284932,2022.452055,19.16712329,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
326,cbmrrnut,po4f_mdl,-0.033013399,0.004500756,-0.041834719,-0.024192079,-7.335078161,5.03E-12,62.33110735,0.371020716,0.387412768,FALSE,0.2488,0.134610879,TRUE,0.2488,2003.284932,2022.452055,19.16712329,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
327,cbvcbnut,po4f_mdl,0.026131719,0.008956229,0.008577833,0.043685606,2.917714484,0.003901699,-57.1062171,0.510398274,0.525023398,FALSE,0.2568,0.13154417,TRUE,0.2568,2002.038356,2022.871233,20.83287671,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
328,cbvginut,po4f_mdl,0.059609384,0.009977376,0.040054086,0.079164681,5.974454915,8.77E-09,-125.2886944,0.227846474,0.242341756,FALSE,0.4043,0.128126854,TRUE,0.4043,2002.038356,2022.953425,20.91506849,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
329,cbvtcnut,po4f_mdl,0.020090528,0.006564705,0.007223942,0.032957113,3.060385409,0.00248914,-43.98696318,0.303299567,0.31861006,FALSE,0.2187,0.131248896,TRUE,0.2187,2002.038356,2022.871233,20.83287671,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
330,delblnut,po4f_mdl,0.0232005,0.010667404,0.002292773,0.044108227,2.174896641,0.030660453,-50.9975361,0.06146626,0.07624665,FALSE,0.2711,0.128126854,TRUE,0.2711,2002.038356,2022.871233,20.83287671,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
331,deldsnut,po4f_mdl,0.06996459,0.01125557,0.047904078,0.092025101,6.215997179,2.38E-09,-145.1898953,0.219064593,0.239931256,FALSE,0.3038,0.127313342,TRUE,0.3038,2002.038356,2022.953425,20.91506849,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
332,delllnut,po4f_mdl,0.016276719,0.009331798,-0.002013269,0.034566707,1.744221079,0.082462186,-36.56844887,0.235484177,0.254944652,FALSE,0.22,0.127582788,TRUE,0.22,2002.038356,2022.953425,20.91506849,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
333,delslnut,po4f_mdl,0.003387598,0.008085784,-0.012460248,0.019235444,0.418957214,0.675629661,-10.17602893,0.399662814,0.416393001,FALSE,0.1541,0.125731748,TRUE,0.1541,2002.038356,2022.953425,20.91506849,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
334,elkapnut,po4f_mdl,-0.02486926,0.006470375,-0.037550962,-0.012187558,-3.843557887,0.000157218,47.26156748,0.259982576,0.274526786,FALSE,0.2968,0.128126854,TRUE,0.2968,2002.534247,2022.871233,20.3369863,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
335,elknmnut,po4f_mdl,-0.006832604,0.005550023,-0.01771045,0.004045242,-1.231094696,0.219560214,10.57342746,0.205022716,0.221408276,FALSE,0.08,0.12840151,FALSE,0.08,2002.534247,2022.871233,20.3369863,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
336,elksmnut,po4f_mdl,-0.026061466,0.004619366,-0.035115258,-0.017007674,-5.641783704,4.92E-08,49.3007781,0.144969349,0.156130118,FALSE,0.035,0.128126854,FALSE,0.035,2002.534247,2022.871233,20.3369863,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no
337,elkvmnut,po4f_mdl,-0.030518752,0.005733152,-0.041755524,-0.01928198,-5.32320616,2.53E-07,58.11886201,0.223729017,0.238550265,FALSE,0.0886,0.131248896,FALSE,0.0886,2002.534247,2022.871233,20.3369863,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no
338,gndbcnut,po4f_mdl,-0.049615991,0.009623323,-0.068477358,-0.030754625,-5.155806481,6.47E-07,94.4825548,0.162417217,0.177525025,FALSE,0.1747,0.142566402,TRUE,0.1747,2005.2,2022.953425,17.75342466,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
339,gndbhnut,po4f_mdl,-0.052311877,0.008079152,-0.068146724,-0.03647703,-6.474921696,8.88E-10,99.8426288,0.222827108,0.237195146,FALSE,0.1246,0.144884707,FALSE,0.1246,2005.2,2022.953425,17.75342466,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,no
340,gndblnut,po4f_mdl,-0.066863717,0.018210638,-0.102555911,-0.031171523,-3.671684589,0.000315938,129.9026131,0.128773365,0.145781037,FALSE,0.5838,0.142945065,TRUE,0.5838,2005.2,2022.953425,17.75342466,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,yes
341,gndpcnut,po4f_mdl,-0.024007458,0.0129228,-0.04933568,0.001320765,-1.857759761,0.064919761,43.15494709,0.23898239,0.259408945,FALSE,0.4296,0.147319914,TRUE,0.4296,2005.619178,2022.953425,17.33424658,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes
342,grbgbnut,po4f_mdl,-0.003252716,0.008637841,-0.020182574,0.013677141,-0.376565905,0.706984327,2.456267035,0.493584605,0.515660771,FALSE,0.0518,0.149445853,FALSE,0.0518,2002.284932,2022.953425,20.66849315,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no
